# threshold = 1.40027332125024
# Area under ROC curve = NaN
# aggregate.tpos = 5
# aggregate.tneg = 46
# aggregate.fpos = 16
# aggregate.fneg = 11
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
101        NA 3.3837436         NA    3    0    0    0    0
102        NA 2.1804126         NA    3    0    0    0    0
103        NA 2.0182843         NA    3    0    0    0    0
104        NA 2.1804126         NA    3    0    0    0    0
105        NA 1.2253093         NA    3    0    0    0    0
106        NA 1.3979400         NA    3    0    0    0    0
107        NA 0.4913617         NA    3    0    0    0    0
108        NA 1.3765770         NA    3    0    0    0    0
109        NA 1.5198280         NA    3    0    0    0    0
110        NA 1.1613680         NA    3    0    0    0    0
111        NA 0.7160033         NA    3    0    0    0    0
112        NA 0.7993405         NA    3    0    0    0    0
113        NA 1.5378191         NA    3    0    0    0    0
114        NA 1.1303338         NA    3    0    0    0    0
115        NA 1.5092025         NA    3    0    0    0    0
116        NA 1.2278867         NA    3    0    0    0    0
117        NA 0.7993405         NA    3    0    0    0    0
118        NA 1.4842998         NA    3    0    0    0    0
119        NA 0.3010300         NA    3    0    0    0    0
120        NA 1.3909351         NA    3    0    0    0    0
121        NA 0.9294189         NA    3    0    0    0    0
# predperf: 
  tpos tneg fpos fneg
1    2    8    6    2
2    2   32    8    7
3    0    0    0    0
4    1    6    2    2
