# Seed = 985
# Site = kreher
# Method = adalasso-weighted
# Area under ROC curve = 0.255255255255255
# aggregate.tpos = 11
# aggregate.tneg = 10
# aggregate.fpos = 101
# aggregate.fneg = 10
# variables: (Intercept), beach_Sc, beach_WaterTemp, beach_AirTemp, trib_BayCityCreekAtHwy204026368_TribSc, beach_LakeshoreCurrVel, beach_NoGeese, beach_NoGulls, beach_PeopleInWater, beach_PeopleOnBeach, beach_WaveHeightManual, Whittlesey_Discharge_Diff_6, HeightAboveSeaLevel_Mean_1, HeightAboveSeaLevel_Mean_2, HeightAboveSeaLevel_Mean_6, HeightAboveSeaLevel_Mean_12, HeightAboveSeaLevel_Mean_24, HeightAboveSeaLevel_Diff_24, AirTemperature_Mean_1, AirTemperature_Mean_2, AirTemperature_Mean_6, AirTemperature_Mean_12, AirTemperature_Mean_24, AirTemperature_Mean_48, AirTemperature_Mean_72, AirTemperature_Mean_120, CloudCover_Mean_1, CloudCover_Mean_2, CloudCover_Mean_6, CloudCover_Mean_12, CloudCover_Mean_24, Wind_Mean_1_perp, Wind_Mean_2_perp, Wind_Mean_6_perp, Wind_Mean_12_perp, Wind_Mean_24_perp, Wind_Mean_1_par, Wind_Mean_2_par, Wind_Mean_6_par, Wind_Mean_12_par, Wind_Mean_24_par, AirTemperature_StDev_2, AirTemperature_StDev_6, AirTemperature_StDev_12, AirTemperature_StDev_24, AirTemperature_StDev_48, AirTemperature_StDev_72, AirTemperature_StDev_120, Sqrt.Precipitation.over.upload.kreher.Sum..1hr, Sqrt.Precipitation.over.upload.kreher.Sum..2hr, Sqrt.Precipitation.over.upload.kreher.Sum..6hr, Sqrt.Precipitation.over.upload.kreher.Sum..12hr, Sqrt.Precipitation.over.upload.kreher.Sum..24hr, Sqrt.Precipitation.over.upload.kreher.Sum..48hr, Sqrt.Precipitation.over.upload.kreher.Sum..72hr, Sqrt.Precipitation.over.upload.kreher.Sum..120hr, Sqrt.Precipitation.over.upload.maslowski.Sum..1hr, Sqrt.Precipitation.over.upload.maslowski.Sum..2hr, Sqrt.Precipitation.over.upload.maslowski.Sum..6hr, Sqrt.Precipitation.over.upload.maslowski.Sum..12hr, Sqrt.Precipitation.over.upload.maslowski.Sum..24hr, Sqrt.Precipitation.over.upload.maslowski.Sum..48hr, Sqrt.Precipitation.over.upload.maslowski.Sum..72hr, Sqrt.Precipitation.over.upload.maslowski.Sum..120hr, Sqrt.Whittlesey_ARF_Sum_1, Sqrt.Whittlesey_ARF_Sum_2, Sqrt.Whittlesey_ARF_Sum_6, Sqrt.Whittlesey_ARF_Sum_12, Sqrt.Whittlesey_ARF_Sum_24, Sqrt.Whittlesey_ARF_Sum_48, Sqrt.Whittlesey_ARF_Sum_72, Sqrt.Whittlesey_ARF_Sum_120, log.Whittlesey_Discharge_Mean_1, log.Whittlesey_Discharge_Mean_2, log.Whittlesey_Discharge_Mean_6, log.Whittlesey_Discharge_Mean_12, log.Whittlesey_Discharge_Mean_24, log.Whittlesey_Discharge_Mean_48, log.Whittlesey_Discharge_Mean_72, log.Whittlesey_Discharge_Mean_120, log.Whittlesey_Discharge_Min_1, log.Whittlesey_Discharge_Min_2, log.Whittlesey_Discharge_Min_6, log.Whittlesey_Discharge_Min_12, log.Whittlesey_Discharge_Min_24, log.Whittlesey_Discharge_Min_48, log.Whittlesey_Discharge_Min_72, log.Whittlesey_Discharge_Min_120, log.Whittlesey_Discharge_Max_24, beach_AlgaeNearshore2, beach_AlgaeNearshore3, beach_AlgaeOnBeach2, beach_AlgaeOnBeach3, beach_AlgaeOnBeach4, yday, log.beach_TurbidityBeach, beach_WindVector_perp, beach_WindVector_parl
# thresholding specificity: 0.145038167938931
# decision threshold: 0.940099749533307
# full results: 
    predicted    actual  threshold fold tpos tneg fpos fneg
127 0.9009704 1.8970770 0.48854962  127    6   49   62   15
66  0.9164503 2.8615344 0.49618321   66    5   49   62   16
39  0.9048458 2.1504494 0.51145038   39    5   51   60   16
82  0.9075347 1.9454686 0.51145038   82    5   51   60   16
72  0.9113377 0.3010300 0.51908397   72    5   52   59   16
35  0.9121294 1.0413927 0.52671756   35    5   54   57   16
86  0.9130300 1.1931246 0.52671756   86    5   54   57   16
87  0.9151320 1.3283796 0.54198473   87    5   55   56   16
17  0.9135192 1.7024305 0.55725191   17    5   56   55   16
130 0.9202705 1.2068259 0.56488550  130    5   57   54   16
60  0.9210497 1.7795965 0.57251908   60    5   59   52   16
88  0.9200615 2.2372923 0.57251908   88    5   59   52   16
32  0.9218074 0.8750613 0.58015267   32    5   62   49   16
33  0.9223090 1.2068259 0.58015267   33    5   62   49   16
43  0.9160771 0.7160033 0.58015267   43    5   62   49   16
104 0.9249529 2.1804126 0.59541985  104    5   63   48   16
97  0.9280000 2.4549972 0.60305344   97    4   63   48   17
63  0.9282488 0.8573325 0.61832061   63    4   64   47   17
74  0.9269460 0.0000000 0.62595420   74    4   65   46   17
103 0.9288195 2.0182843 0.64122137  103    4   66   45   17
78  0.9298750 0.3010300 0.65648855   78    4   67   44   17
44  0.9426734 2.4879863 0.67175573   44    3   69   42   18
106 0.9324052 1.3979400 0.67175573  106    3   69   42   18
115 0.9327547 1.5092025 0.67175573  115    3   69   42   18
47  0.9396943 2.5125510 0.67938931   47    2   69   42   19
64  0.9338257 0.6127839 0.68702290   64    2   70   41   19
56  0.9363475 2.1525941 0.69465649   56    2   71   40   19
53  0.9381459 1.3926970 0.70229008   53    2   73   38   19
119 0.9368839 0.3010300 0.70229008  119    2   73   38   19
37  0.9386131 0.6127839 0.72519084   37    2   74   37   19
45  0.9399874 2.2367891 0.73282443   45    2   77   34   19
49  0.9394122 1.6009729 0.73282443   49    2   77   34   19
109 0.9354281 1.5198280 0.73282443  109    2   77   34   19
70  0.9408635 1.9956352 0.74045802   70    2   80   31   19
111 0.9408891 0.7160033 0.74045802  111    2   80   31   19
112 0.9408342 0.7993405 0.74045802  112    2   80   31   19
71  0.9408791 0.8692317 0.74809160   71    2   81   30   19
13  0.9430036 1.1303338 0.77862595   13    2   83   28   19
94  0.9430270 1.8000294 0.77862595   94    2   83   28   19
75  0.9436122 1.1303338 0.79389313   75    2   84   27   19
20  0.9447216 1.9698816 0.80152672   20    2   86   25   19
62  0.9444530 0.9912261 0.80152672   62    2   86   25   19
52  0.9453835 1.1931246 0.80916031   52    2   87   24   19
65  0.9448756 1.4393327 0.81679389   65    1   88   23   20
79  0.9397472 2.9377184 0.81679389   79    1   88   23   20
11  0.9637921 2.7136585 0.82442748   11    0   88   23   21
100 0.9467900 1.2944662 0.83206107  100    0   89   22   21
48  0.9471213 0.7993405 0.84732824   48    0   90   21   21
36  0.9481853 1.2329961 0.85496183   36    0   93   18   21
38  0.9480171 1.4842998 0.85496183   38    0   93   18   21
95  0.9434167 2.0744507 0.85496183   95    0   93   18   21
12  0.9493848 0.9344985 0.87022901   12    0   96   15   21
84  0.9497846 1.5786392 0.87022901   84    0   96   15   21
124 0.9500383 1.4548449 0.87022901  124    0   96   15   21
15  0.9500862 1.1903317 0.88549618   15    0   97   14   21
121 0.9539051 0.9294189 0.90076336  121    0   98   13   21
117 0.9540986 0.7993405 0.90839695  117    0   99   12   21
105 0.9555987 1.2253093 0.91603053  105    0  100   11   21
93  0.9562089 1.9079485 0.92366412   93    0  101   10   21
77  0.9568656 0.4771213 0.93129771   77    0  102    9   21
24  0.9575723 0.0000000 0.93893130   24    0  103    8   21
113 0.9584380 1.5378191 0.94656489  113    0  104    7   21
83  0.9617044 1.9454686 0.95419847   83    0  106    5   21
120 0.9610205 1.3909351 0.95419847  120    0  106    5   21
92  0.9629250 2.0744507 0.96946565   92    0  107    4   21
85  0.9637771 1.2944662 0.97709924   85    0  108    3   21
107 0.9667419 0.4913617 0.98473282  107    0  109    2   21
5   0.9743075 1.2855573 0.99236641    5    0  110    1   21
25  0.9769052 0.0000000 1.00000000   25    0  111    0   21
