# Seed = 469
# Site = redarrow
# Method = adalasso-unweighted
# Area under ROC curve = 0.00244461420932009
# aggregate.tpos = 28
# aggregate.tneg = 0
# aggregate.fpos = 119
# aggregate.fneg = 27
# variables: (Intercept), beach_EColiValue, beach_WaterTemp, beach_AirTemp, beach_LakeshoreCurrVel, beach_NoGulls, beach_PeopleInWater, beach_PeopleOnBeach, beach_WaveHeightManual, Manitowoc_Discharge_Diff_6, WaterTemperature_Mean_1, WaterTemperature_Mean_2, WaterTemperature_Mean_6, WaterTemperature_Mean_12, WaterTemperature_Mean_24, WaterTemperature_Mean_48, WaterTemperature_Mean_72, WaterTemperature_Mean_120, WaterTemperature_StDev_6, WaterTemperature_StDev_12, WaterTemperature_StDev_24, WaterTemperature_StDev_48, WaterTemperature_StDev_72, WaterTemperature_StDev_120, CloudCover_Mean_1, CloudCover_Mean_2, CloudCover_Mean_6, CloudCover_Mean_12, CloudCover_Mean_24, CloudCover_Mean_48, HeightAboveSeaLevel_Mean_1, HeightAboveSeaLevel_Mean_24, HeightAboveSeaLevel_Max_1, HeightAboveSeaLevel_Max_24, HeightAboveSeaLevel_Min_1, HeightAboveSeaLevel_Min_24, HeightAboveSeaLevel_Diff_24, CurrentDepthAveraged_Mean_1_perp, CurrentDepthAveraged_Mean_2_perp, CurrentDepthAveraged_Mean_6_perp, CurrentDepthAveraged_Mean_12_perp, CurrentDepthAveraged_Mean_24_perp, CurrentDepthAveraged_Mean_48_perp, CurrentDepthAveraged_Mean_72_perp, CurrentDepthAveraged_Mean_120_perp, CurrentDepthAveraged_Mean_1_par, CurrentDepthAveraged_Mean_2_par, CurrentDepthAveraged_Mean_6_par, CurrentDepthAveraged_Mean_12_par, CurrentDepthAveraged_Mean_24_par, CurrentDepthAveraged_Mean_48_par, CurrentDepthAveraged_Mean_72_par, CurrentDepthAveraged_Mean_120_par, CurrentSurface_Mean_1_perp, CurrentSurface_Mean_2_perp, CurrentSurface_Mean_6_perp, CurrentSurface_Mean_12_perp, CurrentSurface_Mean_24_perp, CurrentSurface_Mean_48_perp, CurrentSurface_Mean_72_perp, CurrentSurface_Mean_120_perp, CurrentSurface_Mean_1_par, CurrentSurface_Mean_2_par, CurrentSurface_Mean_6_par, CurrentSurface_Mean_12_par, CurrentSurface_Mean_24_par, CurrentSurface_Mean_48_par, CurrentSurface_Mean_72_par, CurrentSurface_Mean_120_par, WaveHeight_Mean_1, WaveHeight_Mean_2, WaveHeight_Mean_6, WaveHeight_Mean_12, WaveHeight_Mean_24, WaveHeightDirection_Mean_1_perp, WaveHeightDirection_Mean_2_perp, WaveHeightDirection_Mean_6_perp, WaveHeightDirection_Mean_12_perp, WaveHeightDirection_Mean_24_perp, WaveHeightDirection_Mean_1_par, WaveHeightDirection_Mean_2_par, WaveHeightDirection_Mean_6_par, WaveHeightDirection_Mean_12_par, WaveHeightDirection_Mean_24_par, WaveDirection_Mean_1_perp, WaveDirection_Mean_2_perp, WaveDirection_Mean_6_perp, WaveDirection_Mean_12_perp, WaveDirection_Mean_24_perp, WaveDirection_Mean_1_par, WaveDirection_Mean_2_par, WaveDirection_Mean_6_par, WaveDirection_Mean_12_par, WaveDirection_Mean_24_par, Wind_Mean_1_perp, Wind_Mean_2_perp, Wind_Mean_6_perp, Wind_Mean_12_perp, Wind_Mean_24_perp, Wind_Mean_1_par, Wind_Mean_2_par, Wind_Mean_6_par, Wind_Mean_12_par, Wind_Mean_24_par, AirTemperature_Mean_1, AirTemperature_Mean_2, AirTemperature_Mean_6, AirTemperature_Mean_12, AirTemperature_Mean_24, AirTemperature_Mean_48, AirTemperature_Mean_72, AirTemperature_Mean_120, AirTemperature_StDev_2, AirTemperature_StDev_6, AirTemperature_StDev_12, AirTemperature_StDev_24, AirTemperature_StDev_48, AirTemperature_StDev_72, AirTemperature_StDev_120, Sqrt.Precipitationoverupload.RedarrowSum.1hr, Sqrt.Precipitationoverupload.RedarrowSum.2hr, Sqrt.Precipitationoverupload.RedarrowSum.6hr, Sqrt.Precipitationoverupload.RedarrowSum.12hr, Sqrt.Precipitationoverupload.RedarrowSum.24hr, Sqrt.Precipitationoverupload.RedarrowSum.48hr, Sqrt.Precipitationoverupload.RedarrowSum.72hr, Sqrt.Precipitationoverupload.RedarrowSum.120hr, Sqrt.Precipitationoverupload.ManitowocRSum.1hr, Sqrt.Precipitationoverupload.ManitowocRSum.2hr, Sqrt.Precipitationoverupload.ManitowocRSum.6hr, Sqrt.Precipitationoverupload.ManitowocRSum.12hr, Sqrt.Precipitationoverupload.ManitowocRSum.24hr, Sqrt.Precipitationoverupload.ManitowocRSum.48hr, Sqrt.Precipitationoverupload.ManitowocRSum.72hr, Sqrt.Precipitationoverupload.ManitowocRSum.120hr, log.Manitowoc_Discharge_Mean_1, log.Manitowoc_Discharge_Mean_2, log.Manitowoc_Discharge_Mean_6, log.Manitowoc_Discharge_Mean_12, log.Manitowoc_Discharge_Mean_24, log.Manitowoc_Discharge_Mean_48, log.Manitowoc_Discharge_Mean_72, log.Manitowoc_Discharge_Mean_120, log.Manitowoc_Discharge_Min_1, log.Manitowoc_Discharge_Min_2, log.Manitowoc_Discharge_Min_6, log.Manitowoc_Discharge_Min_12, log.Manitowoc_Discharge_Min_24, log.Manitowoc_Discharge_Min_48, log.Manitowoc_Discharge_Min_72, log.Manitowoc_Discharge_Min_120, log.Manitowoc_Discharge_Max_24, beach_AlgaeNearshore2, beach_AlgaeNearshore3, beach_AlgaeNearshore4, beach_AlgaeOnBeach2, beach_AlgaeOnBeach3, beach_AlgaeOnBeach4, yday, log.beach_TurbidityBeach, beach_WindVector_perp, beach_WindVector_parl
# thresholding specificity: 0.15028901734104
# decision threshold: 0.00370803378598862
# full results: 
       predicted    actual  threshold fold tpos tneg fpos fneg
122 9.770620e-01 2.1000257 0.50867052  122    0   38   81   55
143 9.805173e-01 1.5943926 0.50867052  143    0   38   81   55
6   9.815197e-01 0.0000000 0.52601156    6    0   41   78   55
31  9.814012e-01 1.6954817 0.52601156   31    0   41   78   55
168 9.808489e-01 2.1251558 0.52601156  168    0   41   78   55
37  9.826412e-01 1.8898617 0.54335260   37    0   44   75   55
119 9.830673e-01 2.1580608 0.54335260  119    0   44   75   55
156 9.830639e-01 1.8419848 0.54335260  156    0   44   75   55
34  9.837909e-01 1.9344985 0.54913295   34    0   45   74   55
30  9.822616e-01 2.1195858 0.55491329   30    0   46   73   55
32  9.844344e-01 1.8847954 0.57225434   32    0   47   72   55
8   9.867323e-01 1.9329808 0.58959538    8    0   52   67   55
29  9.863141e-01 2.0195317 0.58959538   29    0   52   67   55
111 9.863715e-01 1.9571282 0.58959538  111    0   52   67   55
113 9.863855e-01 1.9464523 0.58959538  113    0   52   67   55
149 9.869203e-01 1.3926970 0.58959538  149    0   52   67   55
23  9.901999e-01 1.6464037 0.61849711   23    0   57   62   55
35  9.898097e-01 0.9344985 0.61849711   35    0   57   62   55
49  9.892226e-01 1.0374265 0.61849711   49    0   57   62   55
105 9.898889e-01 2.1878026 0.61849711  105    0   57   62   55
126 9.900042e-01 1.7291648 0.61849711  126    0   57   62   55
124 9.905583e-01 1.9703469 0.63583815  124    0   58   61   55
42  9.909171e-01 1.5843312 0.64739884   42    0   60   59   55
157 9.911941e-01 1.6954817 0.64739884  157    0   60   59   55
98  9.909761e-01 1.4393327 0.65317919   98    0   61   58   55
5   9.916016e-01 1.6599162 0.66473988    5    0   63   56   55
88  9.914419e-01 1.8215135 0.66473988   88    0   63   56   55
92  9.921736e-01 1.5276299 0.67630058   92    0   65   54   55
131 9.921760e-01 1.4082400 0.67630058  131    0   65   54   55
128 9.925484e-01 1.0791812 0.68786127  128    0   66   53   55
26  9.928005e-01 1.7024305 0.69942197   26    0   67   52   55
53  9.933306e-01 1.9934362 0.70520231   53    0   70   49   55
63  9.934248e-01 1.9503649 0.70520231   63    0   70   49   55
75  9.933152e-01 1.2380461 0.70520231   75    0   70   49   55
44  9.935678e-01 1.8680564 0.71098266   44    0   71   48   55
144 9.941355e-01 1.3031961 0.72832370  144    0   73   46   55
153 9.941486e-01 1.2329961 0.72832370  153    0   73   46   55
59  9.947903e-01 1.1903317 0.73988439   59    0   74   45   55
52  9.950296e-01 1.6374897 0.74566474   52    0   76   43   55
123 9.951467e-01 2.0831441 0.74566474  123    0   76   43   55
82  9.951581e-01 1.6020600 0.75722543   82    0   78   41   55
136 9.951811e-01 1.6954817 0.75722543  136    0   78   41   55
48  9.953858e-01 0.7075702 0.76878613   48    0   80   39   55
51  9.956783e-01 1.7307823 0.76878613   51    0   80   39   55
9   9.957055e-01 1.6170003 0.77456647    9    0   81   38   55
99  9.959177e-01 1.5658478 0.78612717   99    0   82   37   55
155 9.966665e-01 1.4345689 0.79190751  155    0   83   36   55
21  9.967418e-01 1.3541084 0.79768786    2    0   85   34   55
72  9.967600e-01 1.1903317 0.79768786   72    0   85   34   55
2   9.967378e-01 1.0374265 0.80346821    1    0   86   33   55
73  9.968010e-01 0.7708520 0.81502890   73    0   87   32   55
158 9.969706e-01 1.1643529 0.82080925  158    0   88   31   55
57  9.971842e-01 1.3201463 0.82658960   57    0   91   28   55
118 9.971688e-01 1.4785665 0.82658960  118    0   91   28   55
140 9.971542e-01 0.9242793 0.82658960  140    0   91   28   55
47  9.972848e-01 1.4927604 0.84393064   47    0   92   27   55
90  9.974922e-01 1.6720979 0.85549133   90    0   94   25   55
125 9.974882e-01 1.8898617 0.85549133  125    0   94   25   55
67  9.976118e-01 1.8680564 0.86127168   67    0   95   24   55
76  9.976435e-01 0.8692317 0.86705202   76    0   96   23   55
96  9.978699e-01 1.8299467 0.87283237   96    0   97   22   55
154 9.979625e-01 0.6127839 0.87861272  154    0   98   21   55
135 9.980079e-01 1.5502284 0.88439306  135    0   99   20   55
127 9.980599e-01 1.5831988 0.89017341  127    0  100   19   55
114 9.980914e-01 1.1522883 0.89595376  114    0  101   18   55
78  9.981328e-01 1.5263393 0.90173410   78    0  102   17   55
81  9.981994e-01 1.1986571 0.90751445   81    0  103   16   55
45  9.982102e-01 1.2068259 0.91329480   45    0  104   15   55
110 9.982800e-01 1.7505084 0.91907514  110    0  105   14   55
152 9.983780e-01 0.3010300 0.92485549  152    0  106   13   55
97  9.984778e-01 1.5611014 0.93063584   97    0  107   12   55
77  9.985082e-01 1.2253093 0.93641618   77    0  108   11   55
150 9.985792e-01 1.1522883 0.94219653  150    0  109   10   55
137 9.986066e-01 1.4593925 0.95375723  137    0  111    8   55
145 9.986075e-01 1.4031205 0.95375723  145    0  111    8   55
95  9.987370e-01 1.3856063 0.95953757   95    0  112    7   55
79  9.987643e-01 1.3636120 0.97109827   79    0  114    5   55
103 9.987709e-01 1.3031961 0.97109827  103    0  114    5   55
146 9.990903e-01 1.3909351 0.97687861  146    0  115    4   55
94  9.991324e-01 1.6551384 0.98265896   94    0  116    3   55
151 9.991706e-01 0.6127839 0.98843931  151    0  117    2   55
36  9.994223e-01 1.5440680 0.99421965   36    0  118    1   55
46  9.995256e-01 1.1172713 1.00000000   46    0  119    0   55
