surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_LakeshoreCurrVel,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,NWIS_Manitowoc_Discharge_Diff_6,Sheboygan_Discharge_Diff_6,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..1hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..2hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..6hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..12hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..24hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..48hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..72hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..120hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..1hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..2hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..6hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..12hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..24hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..48hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..72hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..120hr,log.NWIS_Manitowoc_Discharge_Mean_1,log.NWIS_Manitowoc_Discharge_Mean_2,log.NWIS_Manitowoc_Discharge_Mean_6,log.NWIS_Manitowoc_Discharge_Mean_12,log.NWIS_Manitowoc_Discharge_Mean_24,log.NWIS_Manitowoc_Discharge_Mean_48,log.NWIS_Manitowoc_Discharge_Mean_72,log.NWIS_Manitowoc_Discharge_Mean_120,log.NWIS_Manitowoc_Discharge_Min_1,log.NWIS_Manitowoc_Discharge_Min_2,log.NWIS_Manitowoc_Discharge_Min_6,log.NWIS_Manitowoc_Discharge_Min_12,log.NWIS_Manitowoc_Discharge_Min_24,log.NWIS_Manitowoc_Discharge_Min_48,log.NWIS_Manitowoc_Discharge_Min_72,log.NWIS_Manitowoc_Discharge_Min_120,log.NWIS_Manitowoc_Discharge_Max_24,log.Sheboygan_Discharge_Mean_1,log.Sheboygan_Discharge_Mean_2,log.Sheboygan_Discharge_Mean_6,log.Sheboygan_Discharge_Mean_12,log.Sheboygan_Discharge_Mean_24,log.Sheboygan_Discharge_Mean_48,log.Sheboygan_Discharge_Mean_72,log.Sheboygan_Discharge_Mean_120,log.Sheboygan_Discharge_Min_1,log.Sheboygan_Discharge_Min_2,log.Sheboygan_Discharge_Min_6,log.Sheboygan_Discharge_Min_12,log.Sheboygan_Discharge_Min_24,log.Sheboygan_Discharge_Min_48,log.Sheboygan_Discharge_Min_72,log.Sheboygan_Discharge_Min_120,log.Sheboygan_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,log.beach_TurbidityBeach,beach_WindVector_perp,beach_WindVector_parl
8/16/2010 9:07,1.206825876,16.1,19.8,22.1,0,0,3,0.5,-37,-3,11.355381,11.412418,11.344991,10.940005,11.71858559,11.6200909,13.96492446,0.0570375,0.1290231,0.46111074,1.700961577,1.569148645,3.549175985,0.004422149,0.007567195,0.03279618,0.101270555,0.244876323,0.24214817,-0.010866108,-0.004514879,-0.010866108,0.00230341,-0.010866108,-0.010866108,-0.001603156,-0.009749727,-0.010604696,-0.011403827,-0.010147663,-0.00485226,0.004354265,0.004568828,0.003191274,-0.02333746,-0.021421042,-0.022311568,-0.031631306,-0.035897674,0.008537124,0.052999215,0.041445713,0.02460356,0.02319487,0.024506828,0.010523409,0.013364568,0.027163399,0.031434013,0.02419689,-0.1325483,-0.11537302,-0.078703873,-0.063741414,-0.088397987,0.014322161,0.073469283,0.075228272,0.6199815,0.56795435,0.412286005,0.328118774,0.325606643,0.2519288,0.2430722,0.259349607,0.214202633,0.245456753,-0.5664883,-0.5130941,-0.228597316,-0.032754874,-0.003170078,0.40634884,0.43015948,0.686585237,0.697317401,0.778740151,-0.91371802,-0.90236746,-0.390278036,0.129227043,0.117739991,10.02822,9.4575225,8.55649148,7.37060312,7.949897721,-6.156652,-5.9693855,-4.0934249,-1.785797327,-1.459052849,21.927654,21.773988,21.4793523,21.6846416,22.7562404,23.477574,23.61478154,23.45004142,0.1536655,0.239578415,0.37237274,1.137461487,1.217631014,1.039514876,0.933250336,0,0,0,0.267165716,0.267165716,0.288308359,0.331532463,0.33580163,0,0,0,0.5961373,0.5961373,0.782311498,0.788493795,0.788493795,2.984437295,2.98569586,2.991190622,2.998660309,3.015694989,3.045753148,3.056737197,3.053953836,2.978636948,2.978636948,2.978636948,2.978636948,2.978636948,2.978636948,2.978636948,2.978636948,3.053078443,1.744292983,1.744292983,1.750122527,1.761100539,1.792811771,1.864036183,1.977787602,2.063633545,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.857332496,0,0,0,0,0,0,0.348304863,-4.242640687,4.242640687
8/16/2010 9:15,1.23299611,17.1,20.8,22.6,0,2,0,0,-40,-3,11.355381,11.412418,11.344991,10.940005,11.71858559,11.6200909,13.96492446,0.0570375,0.1290231,0.46111074,1.700961577,1.569148645,3.549175985,0.004422149,0.007567195,0.03279618,0.101270555,0.244876323,0.24214817,-0.010866108,-0.004514879,-0.010866108,0.00230341,-0.010866108,-0.010866108,-0.001603156,-0.009749727,-0.010604696,-0.011403827,-0.010147663,-0.00485226,0.004354265,0.004568828,0.003191274,-0.02333746,-0.021421042,-0.022311568,-0.031631306,-0.035897674,0.008537124,0.052999215,0.041445713,0.02460356,0.02319487,0.024506828,0.010523409,0.013364568,0.027163399,0.031434013,0.02419689,-0.1325483,-0.11537302,-0.078703873,-0.063741414,-0.088397987,0.014322161,0.073469283,0.075228272,0.6199815,0.56795435,0.412286005,0.328118774,0.325606643,0.2519288,0.2430722,0.259349607,0.214202633,0.245456753,-0.5664883,-0.5130941,-0.228597316,-0.032754874,-0.003170078,0.40634884,0.43015948,0.686585237,0.697317401,0.778740151,-0.91371802,-0.90236746,-0.390278036,0.129227043,0.117739991,10.02822,9.4575225,8.55649148,7.37060312,7.949897721,-6.156652,-5.9693855,-4.0934249,-1.785797327,-1.459052849,21.927654,21.773988,21.4793523,21.6846416,22.7562404,23.477574,23.61478154,23.45004142,0.1536655,0.239578415,0.37237274,1.137461487,1.217631014,1.039514876,0.933250336,0,0,0,0.267165716,0.267165716,0.288308359,0.331532463,0.33580163,0,0,0,0.5961373,0.5961373,0.782311498,0.788493795,0.788493795,2.981138783,2.983716474,2.990192289,2.997805621,3.014982309,3.045197759,3.056493219,3.053788875,2.975891136,2.975891136,2.975891136,2.975891136,2.975891136,2.975891136,2.975891136,2.975891136,3.053078443,1.740362689,1.741939078,1.749117662,1.759969858,1.791550305,1.862578568,1.975574252,2.063408425,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.857332496,0,0,0,0,0,0,0.33243846,-1.909188309,1.909188309
8/17/2010 8:20,0.716003344,5.2,19.2,20.6,0,0,0,0,-27,-2,11.766421,11.74592,11.797856,11.763757,11.3518809,11.73364265,12.39383381,0.0205005,0.06110404,0.128435015,0.533105121,1.390970455,2.143687776,0,0,0.021357391,0.134049681,0.180223855,0.213956941,0.002595872,-0.00278222,0.002595872,0.006455166,0.002595872,-0.010866108,0.01346198,0.001525152,0.001349944,0.001717184,0.001391941,-0.001258817,-0.002661629,0.00280463,0.003001804,0.029334143,0.027138896,0.014887472,-0.004814769,-0.03024912,-0.032781172,-0.002629865,0.034411786,-0.014084311,-0.013932119,-0.005846319,0.00121254,0.007208193,0.010582289,0.020132308,0.025172019,-0.018075713,-0.015893446,-0.028050797,-0.032600186,-0.07779264,-0.08118964,-0.013217394,0.05702013,0.32303867,0.3022623,0.259696815,0.257214434,0.376686328,0.080849945,0.075540278,0.095234893,0.102914882,0.176069564,-0.31275752,-0.29267071,-0.237081938,-0.00801784,-0.133186888,0.25027946,0.2498895,0.386775043,0.446636339,0.494059512,-0.96817364,-0.968274275,-0.901739415,-0.048213124,-0.231539135,3.935095,3.7274086,3.63548032,4.14921834,6.631678562,-5.421903,-4.7668106,-4.08726627,-2.84232498,-2.404668166,21.2346,20.835349,20.5283685,21.1302513,22.2390709,22.52453092,23.09401033,23.35186322,0.399251,0.391004476,0.779273956,1.327986744,1.264459991,1.382532196,1.14354713,0,0,0,0.260451907,0.260451907,0.373112202,0.38853173,0.421602858,0,0,0,0.503042887,0.503042887,0.780020401,0.930087859,0.935293863,2.924795996,2.925518358,2.92905601,2.934003275,2.951352092,2.985849783,3.017680123,3.034909073,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.986323777,1.645422269,1.648360011,1.652052848,1.659440782,1.687261346,1.745230985,1.815916286,2.03430753,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.748188027,0,0,0,1,0,0,0.456366033,1.414213562,1.414213562
8/17/2010 8:30,0.491361694,3.1,19.6,18.2,0,0,0,0,-16,-1,11.766421,11.74592,11.797856,11.763757,11.3518809,11.73364265,12.39383381,0.0205005,0.06110404,0.128435015,0.533105121,1.390970455,2.143687776,0,0,0.021357391,0.134049681,0.180223855,0.213956941,0.002595872,-0.00278222,0.002595872,0.006455166,0.002595872,-0.010866108,0.01346198,0.001525152,0.001349944,0.001717184,0.001391941,-0.001258817,-0.002661629,0.00280463,0.003001804,0.029334143,0.027138896,0.014887472,-0.004814769,-0.03024912,-0.032781172,-0.002629865,0.034411786,-0.014084311,-0.013932119,-0.005846319,0.00121254,0.007208193,0.010582289,0.020132308,0.025172019,-0.018075713,-0.015893446,-0.028050797,-0.032600186,-0.07779264,-0.08118964,-0.013217394,0.05702013,0.32303867,0.3022623,0.259696815,0.257214434,0.376686328,0.080849945,0.075540278,0.095234893,0.102914882,0.176069564,-0.31275752,-0.29267071,-0.237081938,-0.00801784,-0.133186888,0.25027946,0.2498895,0.386775043,0.446636339,0.494059512,-0.96817364,-0.968274275,-0.901739415,-0.048213124,-0.231539135,3.935095,3.7274086,3.63548032,4.14921834,6.631678562,-5.421903,-4.7668106,-4.08726627,-2.84232498,-2.404668166,21.2346,20.835349,20.5283685,21.1302513,22.2390709,22.52453092,23.09401033,23.35186322,0.399251,0.391004476,0.779273956,1.327986744,1.264459991,1.382532196,1.14354713,0,0,0,0.260451907,0.260451907,0.373112202,0.38853173,0.421602858,0,0,0,0.503042887,0.503042887,0.780020401,0.930087859,0.935293863,2.92417587,2.924847633,2.928713263,2.933537902,2.950783367,2.985194669,3.017129375,3.034672566,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.986323777,1.645422269,1.648360011,1.651568739,1.658964843,1.686189234,1.744128624,1.814580516,2.033664963,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.748188027,0,0,0,0,0,0,0.456366033,-1.414213562,1.414213562
8/17/2010 8:40,0.799340549,6.3,19.4,27.2,0,0,0,2,-16,-1,11.766421,11.74592,11.797856,11.763757,11.3518809,11.73364265,12.39383381,0.0205005,0.06110404,0.128435015,0.533105121,1.390970455,2.143687776,0,0,0.021357391,0.134049681,0.180223855,0.213956941,0.002595872,-0.00278222,0.002595872,0.006455166,0.002595872,-0.010866108,0.01346198,0.001525152,0.001349944,0.001717184,0.001391941,-0.001258817,-0.002661629,0.00280463,0.003001804,0.029334143,0.027138896,0.014887472,-0.004814769,-0.03024912,-0.032781172,-0.002629865,0.034411786,-0.014084311,-0.013932119,-0.005846319,0.00121254,0.007208193,0.010582289,0.020132308,0.025172019,-0.018075713,-0.015893446,-0.028050797,-0.032600186,-0.07779264,-0.08118964,-0.013217394,0.05702013,0.32303867,0.3022623,0.259696815,0.257214434,0.376686328,0.080849945,0.075540278,0.095234893,0.102914882,0.176069564,-0.31275752,-0.29267071,-0.237081938,-0.00801784,-0.133186888,0.25027946,0.2498895,0.386775043,0.446636339,0.494059512,-0.96817364,-0.968274275,-0.901739415,-0.048213124,-0.231539135,3.935095,3.7274086,3.63548032,4.14921834,6.631678562,-5.421903,-4.7668106,-4.08726627,-2.84232498,-2.404668166,21.2346,20.835349,20.5283685,21.1302513,22.2390709,22.52453092,23.09401033,23.35186322,0.399251,0.391004476,0.779273956,1.327986744,1.264459991,1.382532196,1.14354713,0,0,0,0.260451907,0.260451907,0.373112202,0.38853173,0.421602858,0,0,0,0.503042887,0.503042887,0.780020401,0.930087859,0.935293863,2.92417587,2.924847633,2.928713263,2.933537902,2.950783367,2.985194669,3.017129375,3.034672566,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.918554531,2.986323777,1.645422269,1.648360011,1.651568739,1.658964843,1.686189234,1.744128624,1.814580516,2.033664963,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.643452676,1.748188027,0,0,0,0,0,0,0.456366033,-1.060660172,1.060660172
8/18/2010 9:07,0.301029996,2,16.9,18.9,1.27,0,0,0.25,-5,0,13.543549,13.696475,13.746623,13.4780056,12.6208812,12.0605891,12.02040701,0.152926,0.121366025,0.51104444,0.934608629,1.13183816,1.437745905,0.84688544,0.53339196,0.192986816,0.099617659,0.049808829,0.114924214,-0.011592682,-0.006256824,-0.011592682,0.003245571,-0.011592682,-0.014233084,-0.001141442,0.009937266,0.009325283,0.008297763,0.009107331,0.006832248,0.003034398,0.000405512,0.003955056,0.04314651,0.04118826,0.041294786,0.047558251,0.051293115,0.011674502,-0.00418289,0.03646933,0.06877293,0.05899269,0.035330637,0.010565882,0.010896731,0.008233167,0.009943634,0.022153675,0.007736912,0.022459798,0.043371596,0.034170357,0.021566014,-0.025615161,-0.04654277,0.033835505,0.3156258,0.28404848,0.272210858,0.22034778,0.248775309,0.2798884,0.23245481,0.168375092,0.157686053,0.162084954,0.145884,0.15883267,0.204867333,0.116412774,-0.011513487,0.88677289,0.809806965,0.609715535,0.742194132,0.69354483,0.4622054,0.571302645,0.761880008,0.451630608,0.068011929,9.109288,8.487205,6.7917467,5.93642302,6.14648405,-1.609835,-0.4506194,-0.1190622,0.11646368,-0.507972826,20.862322,20.89408,20.4042375,20.5145963,21.374656,21.79646231,22.11638835,22.88745385,0.031758001,0.376158432,0.31514742,0.970477183,1.241798111,1.289968958,1.434812909,0,0,0,0.102721882,0.102721882,0.279976751,0.386994187,0.433936349,0,0,0,0.154163556,0.154163556,0.526135484,0.795108941,0.947914032,2.874771637,2.877025616,2.878378156,2.883474052,2.893600882,2.922406235,2.955778159,3.007871479,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.921166051,1.58546073,1.588831726,1.591064607,1.596377144,1.611829479,1.649432223,1.70269758,1.874215013,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.643452676,1,0,0,1,0,0,1.056904851,-4.030508653,-4.030508653
8/18/2010 9:20,0.707570176,5.1,17.9,16.3,1.27,3,3,0.25,-21,0,13.543549,13.696475,13.746623,13.4780056,12.6208812,12.0605891,12.02040701,0.152926,0.121366025,0.51104444,0.934608629,1.13183816,1.437745905,0.84688544,0.53339196,0.192986816,0.099617659,0.049808829,0.114924214,-0.011592682,-0.006256824,-0.011592682,0.003245571,-0.011592682,-0.014233084,-0.001141442,0.009937266,0.009325283,0.008297763,0.009107331,0.006832248,0.003034398,0.000405512,0.003955056,0.04314651,0.04118826,0.041294786,0.047558251,0.051293115,0.011674502,-0.00418289,0.03646933,0.06877293,0.05899269,0.035330637,0.010565882,0.010896731,0.008233167,0.009943634,0.022153675,0.007736912,0.022459798,0.043371596,0.034170357,0.021566014,-0.025615161,-0.04654277,0.033835505,0.3156258,0.28404848,0.272210858,0.22034778,0.248775309,0.2798884,0.23245481,0.168375092,0.157686053,0.162084954,0.145884,0.15883267,0.204867333,0.116412774,-0.011513487,0.88677289,0.809806965,0.609715535,0.742194132,0.69354483,0.4622054,0.571302645,0.761880008,0.451630608,0.068011929,9.109288,8.487205,6.7917467,5.93642302,6.14648405,-1.609835,-0.4506194,-0.1190622,0.11646368,-0.507972826,20.862322,20.89408,20.4042375,20.5145963,21.374656,21.79646231,22.11638835,22.88745385,0.031758001,0.376158432,0.31514742,0.970477183,1.241798111,1.289968958,1.434812909,0,0,0,0.102721882,0.102721882,0.279976751,0.386994187,0.433936349,0,0,0,0.154163556,0.154163556,0.526135484,0.795108941,0.947914032,2.872447648,2.875871191,2.877992967,2.883104727,2.893145659,2.921859639,2.955166573,3.007525881,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.921166051,1.588831726,1.588831726,1.591064607,1.596157081,1.611192061,1.648750213,1.701706108,1.872348602,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.643452676,1,0,0,1,0,0,0.762678564,-8.3,-1.52E-15
8/18/2010 9:35,1.170261715,14.8,19.2,19.6,2.54,0,0,0,-21,0,13.543549,13.696475,13.746623,13.4780056,12.6208812,12.0605891,12.02040701,0.152926,0.121366025,0.51104444,0.934608629,1.13183816,1.437745905,0.84688544,0.53339196,0.192986816,0.099617659,0.049808829,0.114924214,-0.011592682,-0.006256824,-0.011592682,0.003245571,-0.011592682,-0.014233084,-0.001141442,0.009937266,0.009325283,0.008297763,0.009107331,0.006832248,0.003034398,0.000405512,0.003955056,0.04314651,0.04118826,0.041294786,0.047558251,0.051293115,0.011674502,-0.00418289,0.03646933,0.06877293,0.05899269,0.035330637,0.010565882,0.010896731,0.008233167,0.009943634,0.022153675,0.007736912,0.022459798,0.043371596,0.034170357,0.021566014,-0.025615161,-0.04654277,0.033835505,0.3156258,0.28404848,0.272210858,0.22034778,0.248775309,0.2798884,0.23245481,0.168375092,0.157686053,0.162084954,0.145884,0.15883267,0.204867333,0.116412774,-0.011513487,0.88677289,0.809806965,0.609715535,0.742194132,0.69354483,0.4622054,0.571302645,0.761880008,0.451630608,0.068011929,9.109288,8.487205,6.7917467,5.93642302,6.14648405,-1.609835,-0.4506194,-0.1190622,0.11646368,-0.507972826,20.862322,20.89408,20.4042375,20.5145963,21.374656,21.79646231,22.11638835,22.88745385,0.031758001,0.376158432,0.31514742,0.970477183,1.241798111,1.289968958,1.434812909,0,0,0,0.102721882,0.102721882,0.279976751,0.386994187,0.433936349,0,0,0,0.154163556,0.154163556,0.526135484,0.795108941,0.947914032,2.871689666,2.874713689,2.877492286,2.882547305,2.892745556,2.921296215,2.954554125,3.00718428,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.86569606,2.921166051,1.588831726,1.588831726,1.591064607,1.59571662,1.610660163,1.647871765,1.700712368,1.870474136,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.643452676,1,0,0,0,0,0,0.303196057,-5.091168825,-5.091168825
8/19/2010 8:40,0,0,16.8,14.9,9.77,0,0,0.5,-19,0,9.336429,9.6710045,10.6357006,12.0705831,12.77429434,12.43744848,12.14990332,0.33457551,1.1025163,1.641575219,1.404698322,1.244138406,1.486626942,0.77184975,0.852430375,0.686398335,0.409417978,0.539547892,0.277034914,-0.002731243,-0.006217696,-0.002731243,0.003712341,-0.002731243,-0.01796968,0.008861439,0.01084965,0.010878,0.011699658,0.0130809,0.014012518,0.01025992,0.006420341,0.005786746,0.05959809,0.05931911,0.06131735,0.053176719,0.044945492,0.047886725,0.021841444,0.017576771,0.02246646,0.02623032,0.033794172,0.038445809,0.036412481,0.021915115,0.017012808,0.020845431,0.06713599,0.08224169,0.097470825,0.102306827,0.045526936,0.033122018,-0.003849534,0.005318371,0.37747136,0.43831188,0.541523598,0.585435045,0.457235743,0.10560567,0.10334248,0.088397655,0.087363203,0.13986685,0.36239767,0.42560428,0.533569532,0.578474718,0.40318577,0.27977136,0.24113658,0.171602133,0.154509398,0.403828666,0.96006666,0.969674275,0.983584987,0.987035132,0.813576553,5.413717,5.4774715,5.29402388,4.85891894,5.497861562,-3.733479,-1.8037478,1.154682,3.19363684,2.354578014,22.489817,22.218972,21.9364917,22.0913814,22.2785714,21.83840698,21.97196161,22.59176899,0.2708455,0.279138371,0.292533715,0.658295829,0.935760613,1.098766836,1.369476499,0,0,0,0,0,0.102721882,0.279976751,0.401881439,0,0,0,0,0,0.154163556,0.526135484,0.942777719,2.834738519,2.835563752,2.839635144,2.844644897,2.853503526,2.874539217,2.901469764,2.965566205,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.877946952,1.568201724,1.568201724,1.568201724,1.570893036,1.577606677,1.59571662,1.628000446,1.739706805,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.591064607,0,0,0,0,0,0,0.771587481,-6.363961031,6.363961031
8/19/2010 9:50,0,0,14.9,16.8,10.44,0,0,0.5,-9,0,9.336429,9.6710045,10.6357006,12.0705831,12.77429434,12.43744848,12.14990332,0.33457551,1.1025163,1.641575219,1.404698322,1.244138406,1.486626942,0.47814575,0.62499775,0.622921182,0.418687565,0.524183738,0.286996284,0.003841738,-0.005574595,0.003841738,0.003841738,0.003841738,-0.01796968,0.01778881,0.0104142,0.01063192,0.011205908,0.012734733,0.01403239,0.010432319,0.006700396,0.005761943,0.0542716,0.056934845,0.060039833,0.05501611,0.045409037,0.048351076,0.022919347,0.017166458,0.002694536,0.012580498,0.027317321,0.035583643,0.033659214,0.022277973,0.016708516,0.020890469,0.030946531,0.04904126,0.084572009,0.09667654,0.046494003,0.034030009,-0.001578773,0.004781601,0.094428904,0.235950132,0.454265361,0.543025212,0.448019206,0.078967272,0.092286471,0.088535456,0.086611114,0.131495136,-0.051778257,0.155309706,0.422770126,0.524418529,0.394949843,0.83626166,0.55801651,0.289904857,0.212044502,0.401724032,-0.54833059,0.20586804,0.726867625,0.858898572,0.771470887,-1.9584675,1.7276248,4.09445897,4.48570598,5.036705083,-6.5845216,-5.1590003,-0.58317242,2.06453696,2.147299406,19.93306,21.211438,21.6030733,21.9245858,22.2398521,21.80725406,21.94425892,22.55758495,1.2783785,0.797311375,0.666260435,0.759938664,0.973040313,1.124380554,1.384139562,0,0,0,0,0,0.102721882,0.279976751,0.401881439,0,0,0,0,0,0.154163556,0.526135484,0.942777719,2.83346586,2.833402129,2.836956737,2.842727781,2.851588532,2.8723352,2.898879241,2.962849777,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.828659897,2.874481818,1.57054294,1.56937391,1.568201724,1.570426178,1.576686805,1.593728999,1.624859396,1.734447772,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.591064607,0,0,0,0,0,0,0.812244697,7.212489168,7.212489168
