surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_LakeshoreCurrVel,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Manitowoc_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitationoverupload.RedarrowSum.1hr,Sqrt.Precipitationoverupload.RedarrowSum.2hr,Sqrt.Precipitationoverupload.RedarrowSum.6hr,Sqrt.Precipitationoverupload.RedarrowSum.12hr,Sqrt.Precipitationoverupload.RedarrowSum.24hr,Sqrt.Precipitationoverupload.RedarrowSum.48hr,Sqrt.Precipitationoverupload.RedarrowSum.72hr,Sqrt.Precipitationoverupload.RedarrowSum.120hr,Sqrt.Precipitationoverupload.ManitowocRSum.1hr,Sqrt.Precipitationoverupload.ManitowocRSum.2hr,Sqrt.Precipitationoverupload.ManitowocRSum.6hr,Sqrt.Precipitationoverupload.ManitowocRSum.12hr,Sqrt.Precipitationoverupload.ManitowocRSum.24hr,Sqrt.Precipitationoverupload.ManitowocRSum.48hr,Sqrt.Precipitationoverupload.ManitowocRSum.72hr,Sqrt.Precipitationoverupload.ManitowocRSum.120hr,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
6/14/2011 8:30,1.544068044,35,13.5,20.1,0,10,0,2,0,45,4.4,-6,12.716392,12.716392,12.943052,13.447564,13.4431914,12.8294974,12.4013964,10.99654408,0.226660001,0.541816328,0.689790334,0.855498683,0.936278864,2.274599629,0,0,0,0,0,0.013186949,0.007987883,0.005519283,0.007987883,0.016919883,0.007987883,-0.007605959,0.006944718,-0.001307502,-0.001274477,0.00010655,0.000732627,0.000719828,-0.000278048,-0.004492887,-0.007804864,-0.01748411,-0.017835725,-0.015277648,-0.008498572,-0.004561022,-0.00865795,-0.007947771,-0.031829652,-0.02170198,-0.020328294,-0.018211456,0.004149527,-0.006936823,-0.001778454,-0.005872063,-0.020633215,-0.0084233,-0.016238302,-0.037428507,-0.032649274,-0.00614774,-0.017433871,-0.016481685,-0.04928076,0.11006074,0.10699148,0.11602293,0.093833903,0.081847467,-0.10199459,-0.088853103,-0.070325656,-0.007310018,-0.031565361,-0.041357824,-0.05627237,-0.08762214,-0.065175661,-0.041407557,-0.92671185,-0.827626545,-0.603790582,0.068235412,-0.320112754,-0.37577272,-0.53038733,-0.753004778,-0.692716729,-0.49998045,-2.967637,-3.194202,-1.93793865,0.16088555,-1.26540225,2.670047,1.6508338,-1.4248655,-1.689114285,-1.291248349,13.814745,13.246334,11.938544,12.2029419,13.1699057,12.54212093,12.04914135,11.61614041,0.568411,1.027452615,0.852048374,1.210642495,1.535946571,1.469320244,1.284083885,0,0,0,0,0,0,0,3.777342144,0,0,0,0,0,0,0,4.206708429,2.469822016,2.470410491,2.473632927,2.478205636,2.485792384,2.49705411,2.49248101,2.419087944,2.469822016,2.469822016,2.469822016,2.469822016,2.469822016,2.469822016,2.408239965,2.252853031,2.501059262,1,0,0,0,0,0,165,-0.065501549
6/15/2011 11:35,1.889861721,77.6,14.2,13.5,21.59,500,0,0,1.5,135,6.4,-6,13.144023,13.144023,13.125672,13.254209,13.627278,13.5704579,13.1575034,12.4000027,0.0183515,0.166702341,0.482671737,0.53656722,0.755203297,1.122913833,0.95596886,0.95581438,0.352225345,0.178147727,0.089111879,0.04455594,0.013419404,0.00715327,0.013419404,0.018712128,0.013419404,-0.006035512,0.010073547,0.00684785,0.006585838,0.006553081,0.005526953,0.005270369,0.002980437,0.001787864,-0.004712351,0.026730378,0.024311632,0.024267913,0.01301224,0.009162951,0.002236439,-0.001626556,-0.014397174,-0.007766541,-0.008665444,-0.008015728,-0.016518767,-0.010335364,-0.009510518,-0.005244054,-0.013908692,0.050278058,0.043831248,0.037153833,0.027390398,0.026165851,0.014338597,0.001540756,-0.019898989,0.6549225,0.66840727,0.664424123,0.581869419,0.409830652,-0.6359486,-0.651752755,-0.64827229,-0.570972208,-0.400820945,0.156502,0.14779329,0.14478088,0.098999644,0.06667811,-0.97102877,-0.9750031,-0.975618927,-0.983231238,-0.97866799,0.2389626,0.22146561,0.218232758,0.14636021,0.128676384,-4.7427552,-5.6701961,-6.44780975,-6.92500716,-5.489154029,4.0107136,3.4460183,2.409774395,2.564233082,1.001062635,11.867726,12.042878,12.043588,12.1674918,12.8718767,13.0548495,12.71582594,12.08177275,0.1751525,0.164319604,0.244395785,1.081537396,1.179007041,1.43595741,1.402598678,0,0,0,0,0,0,0,3.551876562,0.468496745,0.49854452,0.525301327,0.531065941,0.531065941,0.531065941,0.531065941,3.951314424,2.419625361,2.42143939,2.424228071,2.430155712,2.443075144,2.463086333,2.477916732,2.4539357,2.418301291,2.418301291,2.418301291,2.418301291,2.418301291,2.418301291,2.418301291,2.264817823,2.465382851,1,0,0,0,0,0,166,0.826074803
6/16/2011 10:15,2.562768543,365.4,14.4,16.8,0,350,0,0,0.33,90,2.4,6,12.686716,12.686716,12.65212,12.692442,12.9238584,13.2755682,13.3549247,12.7884079,0.0345965,0.062659766,0.249013691,0.520758776,0.552733769,0.873001971,1,1,0.99182703,0.995908778,0.992253503,0.520766673,-0.006565925,0.000756198,-0.006565925,0.014207694,-0.006565925,-0.012369068,-0.019985329,-6.19E-06,0.000103712,-0.000104591,0.000546921,0.00325185,0.00412923,0.002965644,-0.000714567,0.007292108,0.009862664,0.019884584,0.044178851,0.048215947,0.028167847,0.017131085,0.007160011,0.01778715,0.016229578,0.011223221,0.004818236,-0.001575217,-0.006179446,-0.007055601,-0.005982004,-0.020342998,-0.013382651,0.006040979,0.042661963,0.060887911,0.043504695,0.028876188,0.009528889,0.12306607,0.118913488,0.091497924,0.27129328,0.470430712,0.10692483,0.103962586,0.073018805,-0.108729304,-0.354912497,-0.060928957,-0.057708727,-0.052950259,0.140034789,0.208629717,0.86884088,0.874467255,0.771599315,0.113261419,-0.393929973,-0.49509144,-0.4849458,-0.607860657,-0.075490992,0.165863159,4.78872,4.706298,4.09830998,1.34969981,-1.91534657,-1.87053,-2.266339,-1.8076055,-0.55030218,1.88683766,13.169026,13.244998,12.7828601,12.47384358,12.20182144,12.58603901,12.79675806,12.3072935,0.0759715,0.40544127,0.424797381,0.416144466,0.911914774,1.071289797,1.316178271,0,0,0,2.730834957,3.513529922,3.513529922,3.513529922,3.513529922,0,0,0,2.048294451,4.225755469,4.233149077,4.233149077,4.233149077,2.456366033,2.454082271,2.448860846,2.442385688,2.431218975,2.438494882,2.454082271,2.472384874,2.456366033,2.451786436,2.442479769,2.423245874,2.413299764,2.413299764,2.413299764,2.413299764,2.456366033,1,1,1,1,1,1,167,0.950364854
6/20/2011 8:30,2.330819466,214.2,16.4,16.9,0,0,0,0,0.33,45,5.7,4,14.568545,14.568545,14.616454,14.734522,14.8518601,15.0660475,14.8780928,14.1839334,0.0479085,0.131372296,0.187228728,0.45630663,0.554805097,0.977873687,0.96995014,0.97943037,0.964921573,0.771932812,0.868211549,0.683038494,0.00197542,0.005214762,0.00197542,0.020420518,0.00197542,-0.00335728,0.001962408,-0.00718036,-0.007108817,-0.006870397,-0.006026155,-0.003501573,-0.003495295,-0.00165178,-0.000263181,-0.03554891,-0.037882248,-0.037367585,-0.036646766,-0.030570288,-0.036258382,-0.025204602,-0.004373134,-0.017302154,-0.018856242,-0.014407562,-0.010710337,-0.016871782,-0.020635756,-0.018905769,-0.011873578,-0.042198412,-0.047629749,-0.051702841,-0.049580294,-0.042938321,-0.05525366,-0.035683713,-0.007328901,0.22636919,0.21624432,0.18547483,0.17904722,0.22853381,-0.19278786,-0.18203505,-0.14896818,-0.14547515,-0.205670365,-0.11864169,-0.11665238,-0.10989511,-0.103192762,-0.090855762,-0.85165239,-0.841318865,-0.797787957,-0.803479838,-0.879476144,-0.52410705,-0.54020068,-0.59969249,-0.58936212,-0.437156745,-1.708111,-1.8077872,-0.55877,0.236186886,-1.333989521,-3.479496,-3.789254,-3.89042783,-3.64815838,-2.857230522,13.254783,13.15432,13.315225,13.2402172,13.3096885,13.96167174,13.80831558,13.29602648,0.1004625,0.140985035,0.141710752,0.208584812,0.935272364,0.904644041,1.07476057,0,0,0,0,5.990393281,6.012366834,6.012366834,6.963723678,0,0,0,0,3.955709843,4.026602727,4.026602727,5.839485957,2.615950052,2.614897216,2.610873,2.608076531,2.596597096,2.579954995,2.575247903,2.536672051,2.614897216,2.610660163,2.602059991,2.602059991,2.551449998,2.551449998,2.551449998,2.413299764,2.62324929,1,1,1,1,1,0,171,0.787460475
6/21/2011 8:25,2.187802639,154.1,18.2,16.4,9.51,0,0,0,0.5,45,5.2,8,14.609577,14.609577,14.623102,14.672336,14.7195024,14.7856812,14.9505325,14.5316296,0.0135255,0.054897554,0.105232254,0.165661871,0.411326171,0.770696248,0.99951726,0.99952653,0.99829621,0.996204283,0.988091734,0.928151641,0.002616933,0.008551922,0.002616933,0.017628836,0.002616933,-0.000616402,-0.007347874,-0.004298818,-0.004460557,-0.005290006,-0.006359779,-0.007742719,-0.005622146,-0.004911103,-0.002569657,-0.03197318,-0.03362392,-0.032866598,-0.035318301,-0.037857741,-0.034214015,-0.036791502,-0.021788586,-0.008064599,-0.00824892,-0.00954,-0.013094875,-0.020486153,-0.018678968,-0.020585888,-0.01521634,-0.038487003,-0.042606034,-0.043436807,-0.046837843,-0.056910463,-0.049924392,-0.055805927,-0.031641505,0.16570106,0.16537992,0.172962422,0.182771626,0.216224543,-0.14180458,-0.14194148,-0.14980055,-0.157530883,-0.185902673,-0.085722246,-0.08486749,-0.086436879,-0.092598512,-0.110068692,-0.85578557,-0.858279965,-0.865860897,-0.861801698,-0.860527578,-0.5173307,-0.513158715,-0.50013496,-0.506823829,-0.507969525,-1.81337,-1.6852502,-2.15226015,-1.97518979,-1.950987743,-3.398057,-3.3275287,-3.09200202,-3.18643058,-3.56444786,13.521418,13.456771,13.369544,13.2272572,13.5328207,13.4212546,13.8187214,13.57901989,0.064647,0.238220224,0.239458951,0.393011633,0.333811143,0.821895318,0.908016191,0,0,0.486062455,0.486062455,0.486062455,6.010080563,6.031982399,6.031982399,0,0,0.181042962,0.181042962,0.276756984,3.965379527,4.036102569,4.036102569,2.643452676,2.642958879,2.640481437,2.636487896,2.629745894,2.61319677,2.597032271,2.574494268,2.643452676,2.639486489,2.635483747,2.627365857,2.614897216,2.551449998,2.551449998,2.451786436,2.643452676,1,1,1,1,1,0,172,0.190331698
6/23/2011 11:35,3.080373917,1203.3,17.7,18.5,0,0,0,0,0.33,135,6.2,-40,14.760894,14.760894,14.75623,14.845517,14.970754,14.9787778,14.8973034,14.9654378,0.004664,0.099490544,0.151743667,0.127493086,0.164253711,0.325279061,1,1,1,0.982239308,0.981694994,0.979272211,0.001405936,0.009325296,0.001405936,0.025586054,0.001405936,-0.006776793,-0.013957373,0.002186598,0.002530663,0.001868226,0.001166061,-0.000150936,-0.001942306,-0.003710737,-0.003679605,0.03297724,0.03371186,0.038019582,0.036189058,0.019387528,-0.007001362,-0.017320195,-0.02468989,-0.01722141,-0.01542289,-0.005852511,-0.003177747,-0.003536957,-0.00869418,-0.012258011,-0.015427979,0.05097604,0.04961868,0.049518041,0.047692543,0.028087559,-0.006340299,-0.023215333,-0.035564902,0.34247702,0.34148718,0.370391217,0.43825018,0.414832477,-0.23237238,-0.23367194,-0.257066825,-0.290730714,-0.273342286,0.25158217,0.24900516,0.266551655,0.327309613,0.21199906,-0.67850502,-0.68429414,-0.69422565,-0.669063771,-0.667374452,0.73459577,0.72916288,0.719468223,0.741890532,0.389285137,-4.418258,-4.17146,-2.767316547,-2.611661548,-1.190600451,0.6004782,0.06476975,1.15071316,1.829184366,1.252899958,14.931797,14.854368,14.603526,14.34921296,14.46840365,14.149536,13.95771385,13.93478392,0.0774295,0.326728763,0.369948272,0.359864286,0.465399447,0.537594095,0.703252148,0,0,0,0,2.173435957,6.833280037,6.850545436,9.114742329,0.380566959,0.421891533,0.433371574,0.437574237,1.612541948,5.671479433,5.681321383,6.963543795,2.965906915,2.965859937,2.971642246,2.980866555,2.965972677,2.881402348,2.813464894,2.735314599,2.959994838,2.959994838,2.959994838,2.959994838,2.924279286,2.64738297,2.614897216,2.551449998,2.996511672,1,1,1,1,1,0,174,1.632457292
6/26/2011 3:00,1.584331224,38.4,22.2,21.9,0,0,3,16,0,135,6.2,0,14.646324,14.646324,14.974693,15.693769,15.31778544,15.10072356,15.08850725,15.03371302,0.328369,0.757044351,0.728887917,0.572068647,0.495139874,0.40408348,0.001932767,0.000966384,0.000322128,0.000161064,8.05E-05,0.324907348,-0.001893708,0.003219471,-0.001893708,0.013251151,-0.001893708,-0.006256175,-0.003793449,0.000750991,0.000512368,0.000263013,-3.59E-05,-0.001212757,-0.000695508,0.000150005,-0.001102434,0.02051727,0.021751639,0.024957936,0.023525507,0.01076852,0.000205839,0.002630225,-0.005985483,0.005382061,0.005303193,0.008520201,0.015457593,0.016151032,0.01552415,0.012079741,0.003273238,0.02569507,0.02813542,0.045219869,0.053187398,0.026609453,-0.002586619,-0.003849918,-0.011287723,0.04599016,0.041439996,0.041105604,0.052760323,0.068264566,0.04598946,0.040920532,0.026710245,0.030317379,0.05178648,0.000253509,0.004471931,0.023564991,0.0379084,0.017004605,0.99998481,0.985920385,0.687832343,0.607580579,0.744600786,0.005512246,0.120544053,0.554740483,0.682125295,0.308712683,2.895709,2.7693829,2.8207026,2.81971268,3.47506816,-0.7271482,-0.715677095,-0.219341943,1.297798537,1.057054905,13.302647,13.435438,14.038392,15.5876562,15.5894872,14.9159398,14.69546346,14.43151272,0.132791,0.525104176,1.644882015,1.726856624,1.629113029,1.394395713,1.166997858,0,0,0,0,0,0,2.970073636,7.466679996,0,0,0,0,0,0,4.079635011,6.977765093,3.130333768,3.129947557,3.132867788,3.138302698,3.152511551,3.195251877,3.187811093,3.076684126,3.130333768,3.127104798,3.127104798,3.127104798,3.127104798,3.127104798,2.957128198,2.635483747,3.181843588,1,1,0,1,0,0,177,0.550228353
6/27/2011 9:00,2.713658516,517.2,16.3,17.3,22.93,0,0,2,2,135,14.9,-20,14.136896,14.136896,14.366026,14.934529,15.2696669,15.2465785,15.11061371,15.07368009,0.2291305,0.618428591,0.750774093,0.794025585,0.687337561,0.554029597,0.55212307,0.288229,0.096076332,0.048038166,0.024095116,0.01213198,0.001051612,0.002095162,0.001051612,0.011967386,0.001051612,-0.00571769,0.002285648,0.00452579,0.003873456,0.003215979,0.002138715,0.001499584,0.00050423,0.000215792,0.000226723,0.06288771,0.06206888,0.059456435,0.046335358,0.040657479,0.028652103,0.016383439,0.01240234,-0.008066695,-0.007182319,-0.005838463,-0.008236075,-0.011548413,0.001157029,0.004726028,0.00419055,0.08359854,0.081849635,0.08741042,0.079976052,0.087567319,0.062482269,0.031405179,0.019436101,0.59313065,0.545841325,0.440310452,0.289691239,0.217507362,-0.52456197,-0.47553598,-0.349729327,-0.232605204,-0.179584318,0.27683697,0.26749548,0.262025923,0.168274265,0.119528519,-0.88439531,-0.869945955,-0.781910575,-0.823098534,-0.849530474,0.46673861,0.49227352,0.611817393,0.548148353,0.512271766,-6.09944,-6.159436,-4.5097863,-3.84760396,-3.88480472,4.68054,4.523387,4.24965182,3.317777918,2.599652207,16.031351,15.893466,15.769324,15.5502785,16.1053253,15.8786818,15.40907393,14.91331836,0.1378855,0.150893297,0.636454774,0.810485092,1.338932518,1.440354817,1.324419558,0,0,0,0,0,0,0,3.680375152,0,0,0,0,0,0,0,4.396635474,3.084576278,3.086003706,3.088738365,3.094296397,3.104196802,3.12259265,3.151044851,3.140080452,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,2.904174368,3.123851641,1,0,0,1,0,0,178,0.901458321
6/28/2011 8:35,1.868056362,73.8,15.2,19.5,0,200,0,0,0,270,10.9,-20,12.395106,12.395106,12.463522,12.60577,13.0658181,14.1677425,14.51965838,14.69018774,0.068416,0.159692356,0.520465705,1.277305943,1.251973777,1.007448957,0.114031136,0.087912848,0.069448577,0.056417814,0.355208755,0.178149372,-0.009911437,-0.007485946,-0.009911437,0.009686585,-0.009911437,-0.021280903,-0.010963049,-0.001552561,-0.001470138,-0.000538558,0.000693434,0.002652581,0.001979714,0.001111737,0.000836904,0.035220088,0.036035354,0.036223967,0.045888688,0.070481843,0.054518243,0.041567112,0.022408485,0.03101396,0.02778406,0.025733352,0.022016136,0.010996838,-0.00044944,0.004565035,0.007078096,0.019585679,0.027784498,0.031438192,0.044417345,0.086908198,0.086052988,0.069225901,0.030750797,0.28585315,0.28679745,0.249158127,0.246241548,0.480043393,0.27238138,0.27791134,0.244066617,0.130890131,-0.2230787,-0.086720287,-0.068140936,-0.046650363,0.057581155,0.234026899,0.9528717,0.96896307,0.980822215,0.693876282,-0.058676128,-0.30337356,-0.23780842,-0.1795307,0.196409953,0.383706548,8.480288,8.4793775,7.91182412,6.93998675,1.88247521,-1.972702,-1.596709,-0.889699928,-0.296530769,3.187502945,16.506367,16.170834,16.059188,16.5174948,16.3742714,16.2464431,16.04169615,15.30211661,0.3355335,0.272242961,0.559449111,0.475792837,0.677510503,1.151343715,1.407425259,0,0,0,1.25847932,1.25847932,1.25847932,1.25847932,3.225694902,0,0,0,0.753853699,1.542077949,1.542077949,1.542077949,4.361356007,3.049992857,3.051152522,3.0533858,3.058577849,3.067565529,3.086712107,3.105629387,3.155402847,3.049218023,3.049218023,3.045322979,3.045322979,3.045322979,3.045322979,3.045322979,2.957128198,3.086359831,1,1,0,1,1,0,179,0.686636269
6/29/2011 11:30,1.206825876,16.1,18.9,21.1,0,45,0,0,0,135,5.7,-10,13.759575,13.759575,13.506117,13.524136,13.543171,13.2087864,13.8717772,14.33159212,0.253458,0.202552133,0.394472632,0.534294977,1.142550124,1.125565702,0,0,0.024970854,0.034680102,0.236851544,0.283526528,0.004496178,-9.81E-05,0.004496178,0.016151479,0.004496178,-0.015816882,0.02031306,-0.00533983,-0.005789727,-0.007530875,-0.008692636,-0.007605986,-0.002960903,-0.00132409,-0.000951715,-0.00865983,-0.009117794,-0.011726945,-0.011968763,-0.016037238,0.02379963,0.030984996,0.020792357,-0.035451428,-0.029839684,-0.012515615,-0.015884739,-0.009449133,0.002781613,-0.001146576,0.003531837,-0.013032057,-0.016178074,-0.032207174,-0.026793871,-0.045991704,0.013074144,0.038934334,0.026501999,0.085251704,0.071537327,0.07702718,0.124702409,0.16861557,-0.085130995,-0.071279213,-0.008209425,-0.044902603,0.028134276,-0.004535056,0.001108261,-0.039176702,-0.076051687,-0.102151238,-0.99858409,-0.99587195,-0.275131493,-0.311292712,0.048793235,-0.053196076,0.031783437,-0.399951641,-0.558256538,-0.580181973,-4.51038,-3.58998,-1.2474536,-0.24561192,2.069890285,-0.177996,-0.727374,-0.612393402,-1.639633265,-2.525329653,16.657845,16.542766,15.4088856,14.60183788,16.23191698,16.37156314,16.27718699,15.82802023,0.115079,1.040828845,1.137396175,2.026154152,1.488460029,1.308530126,1.516506807,0,0,0,0,0,1.25847932,1.25847932,1.25847932,0,0,0,0,0,1.542077949,1.542077949,1.542077949,3.017033339,3.01745073,3.019614716,3.02325246,3.02976514,3.046725322,3.06536681,3.108284197,3.012837225,3.012837225,3.012837225,3.012837225,3.012837225,3.012837225,3.012837225,3.012837225,3.045322979,1,1,0,1,0,0,180,0.954242509
7/5/2011 8:30,1.117271296,13.1,13.7,32.4,0,0,2,0,0,270,7.7,-14,11.608576,11.608576,11.996806,13.314031,14.2812495,13.96504934,13.70349956,12.82099319,0.38823,1.42745962,1.891660803,1.884792601,1.691559564,1.771333148,0,0,0,0,0,0.002623149,-0.004038317,-0.004140264,-0.004038317,0.003060201,-0.004038317,-0.011054751,0.005605846,-0.003209851,-0.00288993,-0.002001378,-0.001521032,-0.000901929,0.000267838,0.000868262,0.001411901,0.007794535,0.006692116,0.001040074,-4.39E-05,-0.000884384,0.002753206,0.002064557,0.038010813,0.01609579,0.014640332,0.020733107,0.031931962,0.008140917,0.009811144,0.01209446,0.008934348,0.03489917,0.035828012,0.013905916,0.021154882,0.025464851,0.027868939,0.002676221,0.055093977,0.1567665,0.15824876,0.129190472,0.109339476,0.096464095,0.03595878,0.033056366,0.042961373,0.000135621,-0.022548084,0.1525867,0.15472284,0.120472062,0.09414808,0.058963064,0.22937795,0.20907876,0.356860167,-0.024152167,-0.085519085,0.97333743,0.97767846,0.92307577,0.855378823,0.463899285,4.982054,4.2603065,3.65636262,2.4389835,0.829370404,1.822742,2.7914886,2.78825193,2.57711041,2.03961578,20.110022,19.857672,19.2458975,18.7022819,19.2897538,18.7138464,18.80332846,18.25620865,0.252349999,0.462202543,0.845920585,0.944749981,1.179921939,1.302773164,1.324838694,0,0,0,0,0,0,0,3.140889683,0,0,0,0.084906572,0.084906572,0.119165012,0.119165012,0.554467146,2.806044236,2.80827851,2.811936767,2.81715534,2.827918257,2.849547165,2.869718561,2.905940981,2.802773725,2.802773725,2.802773725,2.802773725,2.802773725,2.802773725,2.802773725,2.802773725,2.850646235,1,1,0,1,1,0,186,-0.552841969
7/6/2011 8:45,1.492760389,31.1,15.4,23.7,0,0,0,0,0,135,4.2,-10,10.690783,10.690783,10.629812,10.933391,11.359758,12.8205039,13.09661898,12.66171394,0.0609715,0.550937234,0.659031356,2.034730753,2.00534589,1.866224948,0.016685344,0.009301695,0.007325536,0.287305019,0.235964799,0.117982399,0.003353414,-0.005032695,0.003353414,0.004457959,0.003353414,-0.019620838,0.001956012,0.003193052,0.003277395,0.003417378,0.002332543,0.000350724,-0.000275602,0.000295467,0.001012898,0.014570671,0.01482733,0.01719503,0.021254497,0.02028422,0.009699918,0.008596877,0.024415434,0.007757926,0.009792603,0.013330206,0.02226009,0.019887436,0.014014176,0.013169908,0.012517541,-0.031546773,-0.028869666,-0.020928594,0.009224565,0.030915491,0.028190171,0.028884456,0.033812907,0.13096343,0.12567488,0.117403616,0.137036768,0.139172948,0.089423259,0.093873775,0.102621326,0.098631147,0.059262313,-0.095681246,-0.082572462,-0.050767487,-0.020204266,0.046215226,0.68281091,0.749775285,0.881158582,0.746289499,0.430130456,-0.73059514,-0.65380075,-0.418432673,-0.162938121,0.304973851,1.685706,2.799712,3.63846193,4.38953047,3.72340365,-4.680625,-3.96724,-1.82512763,-1.57668613,0.39952011,19.444202,19.208151,18.715072,18.9550323,20.0039223,19.646838,19.14387169,18.78257136,0.236051001,0.378797328,0.539439503,1.428404289,1.262519252,1.406449552,1.478138917,0,0,0,2.041134457,2.041134457,2.041134457,2.041134457,2.041134457,0,0,0,2.626128526,2.743732135,2.745045564,2.746318686,2.746318686,2.773201142,2.77458995,2.778484082,2.779596491,2.787120274,2.807739274,2.829406705,2.869202375,2.772321707,2.772321707,2.772321707,2.772321707,2.772321707,2.772321707,2.772321707,2.772321707,2.806179974,1,0,0,1,0,0,187,-0.229147988
