surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_LakeshoreCurrVel,beach_NoGulls,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Manitowoc_Discharge_Diff_6,Kewaunee_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.neshtah.Sum..1hr,Sqrt.Precipitation.over.upload.neshtah.Sum..2hr,Sqrt.Precipitation.over.upload.neshtah.Sum..6hr,Sqrt.Precipitation.over.upload.neshtah.Sum..12hr,Sqrt.Precipitation.over.upload.neshtah.Sum..24hr,Sqrt.Precipitation.over.upload.neshtah.Sum..48hr,Sqrt.Precipitation.over.upload.neshtah.Sum..72hr,Sqrt.Precipitation.over.upload.neshtah.Sum..120hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..1hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..2hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..6hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..12hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..24hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..48hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..72hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..120hr,log.Manitowoc_Discharge_Mean_1,log.Manitowoc_Discharge_Mean_2,log.Manitowoc_Discharge_Mean_6,log.Manitowoc_Discharge_Mean_12,log.Manitowoc_Discharge_Mean_24,log.Manitowoc_Discharge_Mean_48,log.Manitowoc_Discharge_Mean_72,log.Manitowoc_Discharge_Mean_120,log.Manitowoc_Discharge_Min_1,log.Manitowoc_Discharge_Min_2,log.Manitowoc_Discharge_Min_6,log.Manitowoc_Discharge_Min_12,log.Manitowoc_Discharge_Min_24,log.Manitowoc_Discharge_Min_48,log.Manitowoc_Discharge_Min_72,log.Manitowoc_Discharge_Min_120,log.Manitowoc_Discharge_Max_24,log.Kewaunee_Discharge_Mean_1,log.Kewaunee_Discharge_Mean_2,log.Kewaunee_Discharge_Mean_6,log.Kewaunee_Discharge_Mean_12,log.Kewaunee_Discharge_Mean_24,log.Kewaunee_Discharge_Mean_48,log.Kewaunee_Discharge_Mean_72,log.Kewaunee_Discharge_Mean_120,log.Kewaunee_Discharge_Min_1,log.Kewaunee_Discharge_Min_2,log.Kewaunee_Discharge_Min_6,log.Kewaunee_Discharge_Min_12,log.Kewaunee_Discharge_Min_24,log.Kewaunee_Discharge_Min_48,log.Kewaunee_Discharge_Min_72,log.Kewaunee_Discharge_Min_120,log.Kewaunee_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
6/7/2011 11:05,0.612783857,4.1,13.6,15,0,200,0,6,0.5,225,3.5,-3,1,11.856292,11.856292,11.733762,11.868794,12.124219,12.1661928,12.22644885,11.50063495,0.12253,0.186048983,0.316679214,0.538982092,0.614009149,1.054215163,0.6316103,0.329214768,0.161908883,0.080954442,0.157226645,0.099868435,0.003750511,-0.003286491,0.006785916,-0.013478977,0.004891642,-0.002999974,-0.001973322,-0.000616752,0.00183521,0.00476256,0.002538433,0.002050584,0.000838898,-0.004668192,-0.003203386,-0.003219145,0.005332871,0.020231696,0.025689488,0.031570561,0.044113319,-0.041551949,-0.033881974,-0.016107652,-0.005345304,-0.004736307,-0.010288743,-0.001432627,-0.005407988,-0.037943647,-0.036170074,-0.024616401,-0.017705872,0.017661498,0.029923973,0.037281501,0.051393024,0.13449547,0.12142904,0.094949822,0.067908946,0.231564693,-0.11757282,-0.103700002,-0.085045497,-0.061704105,-0.223570225,-0.065312046,-0.062960867,-0.039215116,-0.014929599,0.03122789,-0.87417681,-0.851563365,-0.906547503,-0.914128916,-0.946465009,-0.48560778,-0.522465305,-0.384239258,-0.052806331,0.059631022,-4.9705458,-4.1061392,-2.423985338,-2.180830361,-3.10730552,-1.1817391,-2.196079,-1.62315014,-0.423728706,-0.58264092,13.44737,13.4201,13.69826,13.3386193,12.91122231,12.78184925,13.10790911,12.11129806,0.46650191,0.543141912,0.641210994,1.152257256,1.503662745,2.00560448,0,0,0,0,0.486214068,0.486214068,0.486214068,0.486214068,0,0,0,0,0.580482877,0.580482877,0.580482877,1.257709418,2.252853031,2.252853031,2.257198426,2.260548373,2.269979677,2.29662132,2.31991765,2.375533763,2.252853031,2.252853031,2.252853031,2.252853031,2.252853031,2.252853031,2.252853031,2.252853031,2.290034611,1.759667845,1.757396029,1.756788199,1.756331767,1.759743368,1.765958981,1.776032524,1.795963394,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.77815125,0,0,0,0,0,0,158,0.380211242
6/13/2011 11:40,0.707570176,5.1,15.8,16,0,250,4,12,0,45,6.9,-7,-3,12.104911,12.104911,11.774692,11.826491,12.01258,11.3166371,10.9949775,10.21693246,0.330219,0.266327126,0.413146496,0.764845001,0.784941979,1.191570626,0,0,0,0.00139666,0.001399698,0.302882424,0.012532662,0.00620076,0.019796591,-0.005772749,0.003626586,0.006092081,0.006360111,0.006637034,0.006969502,0.005435458,0.007486056,0.004967254,-0.000884521,-0.01369819,-0.01337112,-0.014593544,-0.010756853,-0.018790745,-0.017712256,-0.037686578,-0.027105707,0.006139919,0.012632398,0.032140388,0.042032298,0.002119158,0.00685501,-0.000521675,-0.009168756,-0.03210862,-0.028854204,-0.010544468,0.013424328,-0.017105776,-0.019802118,-0.056231486,-0.049653706,0.06110438,0.059991345,0.067218622,0.106128496,0.152687395,0.008565715,0.017354182,0.046404903,0.073313441,0.031829357,-0.06050102,-0.05662861,0.004716081,0.053874544,-0.045461771,0.14018169,0.29209666,0.68383603,0.688780393,0.251009711,-0.9901258,-0.943073415,-0.01110956,0.347727438,0.010953134,-2.600448,-1.37444039,1.754875853,2.867376602,1.436919124,-2.409703,-2.6603082,-0.87120335,0.45399851,-0.074559093,14.454117,14.213606,12.6775562,11.28669846,12.14659744,11.63253233,11.3644001,11.87506556,1.63430477,1.844702782,1.652065072,1.370609166,1.199342762,2.229845722,0,0,0,0,0,0,4.872555982,5.285008467,0,0,0,0,0,0,4.084560175,5.005157678,2.496929648,2.49762065,2.499961866,2.502590974,2.506126043,2.500016801,2.447716051,2.382332287,2.495544338,2.495544338,2.495544338,2.495544338,2.495544338,2.442479769,2.264817823,2.23299611,2.5132176,1.788875116,1.793790385,1.799064719,1.80827851,1.833083334,1.873460112,1.841397016,1.798014964,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.707570176,1.69019608,1.886490725,1,1,0,1,0,0,164,0.283301229
6/14/2011 11:30,0,0,18.9,18.7,0,300,4,23,0,45,8.4,-3,4,12.486445,12.486445,12.351969,12.617969,13.2181204,12.6153503,11.9504648,11.06691036,0.134476,0.36688628,0.689029208,0.828285812,1.162635348,1.484819999,0,0,0,0,0,0.000699849,0.012376138,0.005494524,0.012376138,-0.00954356,0.007573478,0.000123077,0.000185876,0.000368362,0.002544859,0.003795016,0.004615237,0.006255709,-0.000812406,-0.007927928,-0.01018965,-0.014633978,-0.010488646,-0.007371153,-0.013080949,-0.014265222,-0.034455178,-0.057537917,-0.059627634,-0.048832786,-0.014685865,-0.017424061,-0.007652452,-0.001238014,-0.015636758,-0.024140033,-0.030457856,-0.053699799,-0.037420636,-0.024613922,-0.020859849,-0.021406052,-0.058335672,0.14741434,0.12402717,0.10711448,0.096093182,0.077012824,-0.12200807,-0.098932035,-0.032257725,0.009661601,-0.000518,-0.082734621,-0.074436311,-0.089216707,-0.056752126,-0.044109789,-0.82765404,-0.7906959,-0.272049792,0.187353253,0.020334796,-0.56123862,-0.609206965,-0.854642248,-0.538919672,-0.54557161,-3.445891,-4.3097185,-2.45000997,-0.358142238,-0.31466049,-3.655308,-2.03057169,-1.6197931,-1.733780365,-1.434295479,13.964717,13.891626,13.335072,12.6155306,13.337875,12.74223624,12.2009799,11.6062218,0.955756349,1.024229583,1.232948882,1.574651249,1.550924214,1.437056179,0,0,0,0,0,0,0,5.058443832,0,0,0,0,0,0,0,4.335624065,2.469822016,2.469822016,2.470557485,2.474580452,2.482230237,2.494349426,2.494168513,2.423542404,2.469822016,2.469822016,2.469822016,2.469822016,2.469822016,2.469822016,2.442479769,2.252853031,2.501059262,1.742725131,1.737192643,1.734479789,1.741545517,1.758003009,1.797385276,1.838540569,1.801335096,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.69019608,1.799340549,1,0,0,1,0,0,165,0.204119983
6/15/2011 10:25,2.836767047,686.7,13.6,13.2,26.64,500,0,0,1.5,90,4.2,-6,0,12.337751,12.337751,12.321248,12.552537,13.0646329,13.1413766,12.7651112,11.8535372,0.016503,0.286148464,0.592688836,0.647232768,0.786969867,1.281768878,0.84366715,0.445035968,0.156633471,0.079288438,0.0406447,0.02032235,0.010794573,0.004201361,0.012693792,-0.007232348,-0.001581566,-0.020207466,-0.019563113,-0.018472558,-0.014287382,-0.009174193,-0.002565234,0.00010341,0.001869528,0.012485322,0.014601701,0.01270856,-0.003262106,-0.00598538,-0.00679848,-0.011189153,-0.025832677,-0.044463491,-0.042450141,-0.044040567,-0.050086695,-0.045988461,-0.030379639,-0.019619212,-0.012745255,-0.004089947,-0.005420861,0.002378768,-0.027324843,-0.030512958,-0.027729452,-0.024947068,-0.045650625,0.61072487,0.614635435,0.616174077,0.484559697,0.342141555,-0.47944756,-0.47747328,-0.479345697,-0.35152349,-0.235863655,-0.37830531,-0.38695266,-0.387046443,-0.326809969,-0.240462402,-0.78504673,-0.77689182,-0.777901428,-0.676097842,-0.635225152,-0.61943655,-0.62950084,-0.62819098,-0.713488575,-0.744370928,-5.035288,-4.8807342,-4.9637909,-5.16857086,-3.172166485,-3.337734,-4.0648906,-3.56178185,-3.74260937,-3.61937346,12.310638,12.313005,12.092084,12.2119773,13.0359072,13.197087,12.82794702,12.06675221,0.176211938,0.274842039,1.009769429,1.14605489,1.412515157,1.470389646,0,0,0,0,0,0,0,4.872555982,0,0,0,0,0,0,0,4.090969472,2.423245874,2.42258984,2.426511261,2.432776941,2.445650899,2.465085288,2.479488932,2.452674067,2.423245874,2.418301291,2.418301291,2.418301291,2.418301291,2.418301291,2.418301291,2.264817823,2.469822016,1.749736316,1.748962861,1.747256397,1.748962861,1.754577656,1.757585801,1.786197557,1.809216183,1.748188027,1.748188027,1.73239376,1.73239376,1.73239376,1.73239376,1.73239376,1.707570176,1.77815125,1,0,0,1,0,0,166,0.161368002
6/16/2011 9:40,1.298853076,19.9,12.8,15.9,0,600,0,0,0.75,135,2.2,9,40,13.042738,13.042738,13.020658,12.963846,12.7808586,12.9320391,13.0115023,12.2959853,0.0220805,0.066439404,0.231140638,0.461418826,0.584286906,1.095663394,1,1,0.99609648,0.996897972,0.97534299,0.490417446,-0.0050049,0.00034469,0.010794573,-0.011641658,-0.015799472,-0.002309603,-0.002774997,-0.002910107,-0.002886411,-0.007448891,-0.007885373,-0.003820403,0.000591751,0.01589195,0.016058174,0.022686038,0.036801768,0.030996322,0.011985956,0.005445212,-0.004795152,0.021004461,0.01878409,0.015600676,0.004770883,-0.016753774,-0.031730573,-0.024954512,-0.012509179,0.016572816,0.0161646,0.023682999,0.041417546,0.030822042,-0.000526411,-0.008511035,-0.014389986,0.09135902,0.07709568,0.070532871,0.305249323,0.460949919,0.0846793,0.073735805,0.035676653,-0.250736145,-0.392976744,0.0342912,0.018266832,-0.024469061,-0.026952223,-0.161683253,0.92688496,0.96312394,0.559074068,-0.218168458,-0.541865615,0.37534553,0.205517584,-0.379150082,-0.211667178,-0.348675449,4.6491485,4.0795752,3.53973175,0.33204782,-2.66722921,1.304117,1.9121805,0.791423762,-0.026240812,-0.720780969,13.634504,13.186365,12.563998,12.4061078,12.21406973,12.65640299,12.89250426,12.3398418,0.519509236,0.412985116,0.368302515,0.879276606,1.071275143,1.334988204,0,0,0,4.86669697,5.370737508,5.370737508,5.370737508,5.370737508,0,0,0.812852126,4.031949228,4.831076745,4.831076745,4.831076745,4.831076745,2.453012391,2.450557009,2.447158031,2.439932396,2.430155712,2.438716348,2.454539985,2.472201895,2.451786436,2.442479769,2.442479769,2.413299764,2.413299764,2.413299764,2.413299764,2.413299764,2.456366033,2.29666519,2.298853076,2.276921132,2.173768823,2.013679697,1.903686732,1.861408943,1.866972216,2.292256071,2.292256071,2.201397124,1.819543936,1.73239376,1.73239376,1.73239376,1.73239376,2.305351369,0,0,0,0,0,0,167,0.57054294
6/20/2011 11:05,3.113843119,1299.7,15.9,16.2,10.73,700,0,5,0,45,6.4,8,109,13.611996,13.611996,13.614798,13.884148,14.1215538,14.24948259,14.20638275,13.8262225,0.0028025,0.290339904,0.321964445,0.351192397,0.416307684,0.627632018,0.97669816,0.98834908,0.971052525,0.893671958,0.874601291,0.720213479,0.008331774,0.005168905,0.01598284,-0.001075633,-0.000250939,0.001226161,0.00128884,0.000873004,0.000579675,-0.001181674,-0.003823826,-0.003772323,-0.003515477,-0.041089544,-0.040092682,-0.036918859,-0.03513199,-0.036138982,-0.044168894,-0.036322254,-0.014785515,-0.025967,-0.02131632,-0.01163031,-0.00934497,-0.021040332,-0.037920402,-0.035714925,-0.024224503,-0.075913,-0.07171347,-0.070677901,-0.06308134,-0.067428464,-0.088575774,-0.073206231,-0.037458325,0.26177916,0.26405496,0.24925837,0.213663856,0.235260877,-0.005472468,-0.004380499,-0.000259244,0.001851028,-0.035126423,-0.26172195,-0.2640162,-0.249226433,-0.213606508,-0.228169278,-0.020904904,-0.016626223,5.30E-06,0.011351543,-0.125496016,-0.99978147,-0.99985262,-0.999867482,-0.999686376,-0.974405095,1.556445,1.5917838,1.681121223,2.173057528,1.944365948,-3.9775289,-3.441884,-3.55394178,-2.96422028,-2.980997868,14.359464,14.265857,13.625797,13.5890137,13.5065882,14.03351231,13.9723311,13.45538932,0.481246421,0.363065547,0.323144444,0.85145444,0.870893433,1.077583221,0,0,0,0,5.884222678,6.529859411,6.529859411,8.454814327,0,0,0,0,6.143425417,6.442874584,6.442874584,8.05294576,2.618048097,2.616475514,2.614580867,2.610212865,2.602765147,2.582529241,2.57738034,2.540567208,2.614897216,2.614897216,2.610660163,2.602059991,2.551449998,2.551449998,2.551449998,2.413299764,2.62324929,2.8192148,2.810165285,2.782529953,2.747706935,2.610968743,2.39951797,2.316934374,2.256910082,2.814247596,2.787460475,2.746634199,2.652246341,1.913813852,1.908485019,1.908485019,1.73239376,2.824125834,1,0,0,1,0,0,171,1.025715384
6/21/2011 10:50,2.072617477,118.2,15.8,17.2,0,600,0,0,0.5,45,9.9,12,-61,14.630272,14.630272,14.667418,14.709354,14.6019805,14.3617671,14.3669819,14.16932762,0.037146,0.049489671,0.247148593,0.374264921,0.36082828,0.473882868,1,0.99718355,0.994946292,0.98745886,0.983690722,0.927706357,0.011608738,0.006947603,0.015835749,-0.000842742,0.003276964,-0.003502606,-0.002954425,-0.00246584,-0.002293606,-0.001971707,-0.001635142,-0.003337336,-0.002737387,-0.04404614,-0.04268494,-0.044858794,-0.045782158,-0.04504409,-0.040361559,-0.044540447,-0.02953543,-0.02919214,-0.02768158,-0.02732911,-0.02278194,-0.029103305,-0.025348089,-0.035409805,-0.027407986,-0.08159172,-0.079851905,-0.083753273,-0.08133051,-0.086563415,-0.076536267,-0.088309566,-0.060452881,0.21020524,0.19877386,0.178388513,0.184991716,0.218806572,0.008619787,0.008516964,0.008566715,0.009217556,0.010013743,-0.21002843,-0.19859093,-0.178178722,-0.184742124,-0.218523062,0.041006529,0.04295984,0.048477887,0.049495881,0.046150474,-0.99915888,-0.99907489,-0.998801922,-0.998669856,-0.998708858,-0.3532045,0.092984105,0.805783762,1.040387381,1.610451032,-4.796667,-4.710824,-4.21979688,-3.82895115,-3.79976651,14.213718,13.922729,13.773103,13.5024208,13.6623225,13.5809677,13.92533383,13.71815533,0.220899158,0.3426059,0.363713689,0.345809141,0.767585876,0.901098425,0,0,0.41092851,0.41092851,0.41092851,6.192351473,6.542776641,6.542776641,0,0,0.335333849,0.335333849,0.777164338,6.327454351,6.489577592,6.489577592,2.648360011,2.64738297,2.644438589,2.640153356,2.633044054,2.617859687,2.599852518,2.578299892,2.64738297,2.643452676,2.639486489,2.631443769,2.614897216,2.551449998,2.551449998,2.456366033,2.651278014,2.666705136,2.673113104,2.692441506,2.72696344,2.791999246,2.708259391,2.570328074,2.448950445,2.663700925,2.663700925,2.663700925,2.663700925,2.663700925,1.908485019,1.908485019,1.908485019,2.873320602,0,0,0,0,0,0,172,0.911157609
6/23/2011 10:55,2.787531316,613.1,14.6,17.9,0,0,2,0,1,0,0,-35,20,14.739628,14.739628,14.602002,14.4333264,14.29419606,14.18541816,14.32427227,14.2943564,0.137626,0.19724333,0.203879443,0.305057775,0.347795778,0.35107552,1,1,1,0.987992181,0.979479147,0.97496757,-0.004849094,0.008941384,0.02315583,-0.004849094,-0.015989004,0.00372839,0.004133877,0.005811679,0.007511147,0.007080238,0.003794581,0.001872485,-0.000484569,0.012830568,0.015306236,0.021743698,0.021706067,0.00848684,-0.017916283,-0.026958885,-0.033890781,0.003912655,0.008518319,0.014130883,0.011607576,0.002777508,-0.00549654,-0.013365462,-0.023444499,0.003419185,0.012140094,0.032242741,0.034333127,0.012001445,-0.027536562,-0.04721218,-0.064000364,0.34893304,0.35332854,0.411349852,0.51273754,0.479500093,-0.34890907,-0.35328524,-0.411255135,-0.5095134,-0.399153742,-0.004089849,-0.005391724,-0.005673618,0.038670124,-0.087111128,-0.99993131,-0.999878115,-0.999752547,-0.995081626,-0.771499436,-0.011721014,-0.015216322,-0.015015814,0.056983002,-0.251199522,-2.1589175,-2.1213818,-2.66766873,-3.26505686,-2.12952308,-2.7448765,-2.7680798,-0.69370915,-0.005337178,0.057889041,14.46544,14.539924,14.329203,14.2261035,14.2706679,14.05964365,13.92720328,13.97905776,0.354112875,0.305269817,0.341829955,0.44761485,0.46124775,0.661805,0,0,0,0,0.744275487,6.372254355,6.385490412,9.133101977,0,0,0,0.16330996,1.70261962,5.457532022,5.512589245,8.479343907,2.967079734,2.967126581,2.974281359,2.982099291,2.964768602,2.877113227,2.809937958,2.732557796,2.962369336,2.962369336,2.962369336,2.962369336,2.921166051,2.643452676,2.614897216,2.551449998,2.996511672,3.049992857,3.051538391,3.049218023,3.038222638,2.964825118,2.842404524,2.826243302,2.700147949,3.049218023,3.049218023,3.041392685,2.992995098,2.804139432,2.545307116,2.545307116,1.908485019,3.056904851,1,0,0,0,0,0,174,0.995196292
6/26/2011 14:35,2.043755127,110.6,21.5,20.7,0,0,75,125,0,135,4.2,-40,-34,14.610904,14.610904,13.877052,13.302364,13.9957858,13.7193382,14.022033,14.09586821,0.733851501,0.792386386,0.980174799,0.829258041,0.894530727,0.732020876,0,9.69E-05,3.23E-05,0.003772863,0.001886432,0.125402379,0.001981531,0.004737906,0.010541385,-0.001830287,-0.007428217,0.002938179,0.002925464,0.002732426,0.002759551,0.003981341,0.004796927,0.003626954,0.003852737,0.006752258,0.005071659,-0.000958748,-0.007038288,-0.019976121,-0.0302585,-0.025841993,-0.020946655,-0.06035069,-0.062327807,-0.042269979,-0.005668631,0.021969471,0.018571867,0.021593638,0.010904695,0.01389007,0.002928559,-0.006493345,0.001511596,0.008154224,-0.017873651,-0.011690227,-0.01562654,0.14487202,0.13565104,0.098993233,0.070306362,0.075578183,-0.14191668,-0.13299734,-0.096051321,-0.037446137,-0.03111616,-0.029112855,-0.02669322,-0.023272219,0.003693451,0.039826901,-0.97960033,-0.98049839,-0.963227937,-0.315076873,-0.298079404,-0.20095568,-0.19647394,-0.259480338,0.177937141,0.560440848,-4.8055895,-4.7314612,-4.34095608,-1.61916172,-0.462717221,-1.1943268,-1.3323054,-1.05249632,-0.285688355,1.30003855,16.57112,16.522032,16.602945,15.1206838,15.52909702,15.27891317,14.84575519,14.52506212,0.52236491,1.588415702,1.608588096,1.602798302,1.516018461,1.264811813,0,0,0,0,0,0,2.855293178,7.138202938,0,0,0,0,0,0,3.548973666,6.87333382,3.113943352,3.115210977,3.118925753,3.122215878,3.130767846,3.158142273,3.203788707,3.106418698,3.11058971,3.11058971,3.11058971,3.11058971,3.11058971,3.11058971,3.11058971,2.651278014,3.152288344,2.419955748,2.424718337,2.445759836,2.479863113,2.559918589,2.708072305,2.815720498,2.840136218,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.702430536,0,0,0,0,0,0,177,0.51054501
6/27/2011 11:40,2.454997217,285.1,16.3,15.8,35.34,500,2,2,2.5,90,18.2,-10,-13,14.989395,14.989395,14.864543,14.949705,15.2884235,14.6101516,14.2097885,14.33885469,0.124852,0.206817142,0.581116163,1.041276248,1.057604317,0.897330467,0.9823588,0.931256675,0.404498976,0.202249488,0.102062833,0.051970593,-0.001400467,0.001888299,0.008254101,-0.004824271,-0.007962804,0.001070156,9.03E-05,0.000281334,0.000515455,0.001658002,0.003085868,0.003985015,0.003717191,0.06774438,0.06346656,0.061377042,0.048372975,0.032144922,0.003296668,-0.010339458,-0.00747683,-0.03048088,-0.032012146,-0.037325185,-0.038049714,-0.031266315,0.001436516,0.006391698,0.008077035,0.09083238,0.083857167,0.085069548,0.057478963,0.042880936,0.025872567,0.0030195,0.003242376,0.69341457,0.680930615,0.563294227,0.390151244,0.258762206,-0.59332745,-0.58497688,-0.509923652,-0.361677317,-0.242139415,-0.35886808,-0.34849249,-0.228010905,-0.130266875,-0.081847067,-0.85566049,-0.85914836,-0.914095043,-0.940939339,-0.950490277,-0.51753755,-0.511681175,-0.382191232,-0.299601178,-0.285205365,-7.3433242,-7.2181566,-6.56523088,-5.63279566,-4.506141396,0.018780972,0.269530736,-0.840008346,-0.416309005,-0.896971916,16.122784,16.052134,15.850737,15.86310096,16.27086802,15.93449256,15.54022635,14.95649875,0.171544252,0.359536684,0.774263311,1.34372196,1.439322016,1.371634217,0,0,0,0,0,0,0,3.3018573,0,0,0,0,0,0,0,4.51724336,3.08350262,3.084576278,3.086217416,3.090645958,3.100405012,3.118426771,3.144953855,3.142608436,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,3.08278537,2.924279286,3.120573931,2.250420002,2.251881455,2.264581729,2.285557309,2.339272519,2.486926128,2.638717825,2.809569814,2.247973266,2.247973266,2.247973266,2.247973266,2.247973266,2.247973266,2.247973266,2.247973266,2.447158031,1,0,0,0,0,0,178,0.689308859
