surveyDatetime,log_beach_EColi,beach_EColiValue,beach_WaterTemp,beach_AirTemp,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,NWIS_Manitowoc_Discharge_Diff_6,Kewaunee_Discharge_Diff_6,WaterTemperature_Mean_1,WaterTemperature_Mean_2,WaterTemperature_Mean_6,WaterTemperature_Mean_12,WaterTemperature_Mean_24,WaterTemperature_Mean_48,WaterTemperature_Mean_72,WaterTemperature_Mean_120,WaterTemperature_StDev_6,WaterTemperature_StDev_12,WaterTemperature_StDev_24,WaterTemperature_StDev_48,WaterTemperature_StDev_72,WaterTemperature_StDev_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,CloudCover_Mean_48,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Max_1,HeightAboveSeaLevel_Max_24,HeightAboveSeaLevel_Min_1,HeightAboveSeaLevel_Min_24,HeightAboveSeaLevel_Diff_24,CurrentDepthAveraged_Mean_1_perp,CurrentDepthAveraged_Mean_2_perp,CurrentDepthAveraged_Mean_6_perp,CurrentDepthAveraged_Mean_12_perp,CurrentDepthAveraged_Mean_24_perp,CurrentDepthAveraged_Mean_48_perp,CurrentDepthAveraged_Mean_72_perp,CurrentDepthAveraged_Mean_120_perp,CurrentDepthAveraged_Mean_1_par,CurrentDepthAveraged_Mean_2_par,CurrentDepthAveraged_Mean_6_par,CurrentDepthAveraged_Mean_12_par,CurrentDepthAveraged_Mean_24_par,CurrentDepthAveraged_Mean_48_par,CurrentDepthAveraged_Mean_72_par,CurrentDepthAveraged_Mean_120_par,CurrentSurface_Mean_1_perp,CurrentSurface_Mean_2_perp,CurrentSurface_Mean_6_perp,CurrentSurface_Mean_12_perp,CurrentSurface_Mean_24_perp,CurrentSurface_Mean_48_perp,CurrentSurface_Mean_72_perp,CurrentSurface_Mean_120_perp,CurrentSurface_Mean_1_par,CurrentSurface_Mean_2_par,CurrentSurface_Mean_6_par,CurrentSurface_Mean_12_par,CurrentSurface_Mean_24_par,CurrentSurface_Mean_48_par,CurrentSurface_Mean_72_par,CurrentSurface_Mean_120_par,WaveHeight_Mean_1,WaveHeight_Mean_2,WaveHeight_Mean_6,WaveHeight_Mean_12,WaveHeight_Mean_24,WaveHeightDirection_Mean_1_perp,WaveHeightDirection_Mean_2_perp,WaveHeightDirection_Mean_6_perp,WaveHeightDirection_Mean_12_perp,WaveHeightDirection_Mean_24_perp,WaveHeightDirection_Mean_1_par,WaveHeightDirection_Mean_2_par,WaveHeightDirection_Mean_6_par,WaveHeightDirection_Mean_12_par,WaveHeightDirection_Mean_24_par,WaveDirection_Mean_1_perp,WaveDirection_Mean_2_perp,WaveDirection_Mean_6_perp,WaveDirection_Mean_12_perp,WaveDirection_Mean_24_perp,WaveDirection_Mean_1_par,WaveDirection_Mean_2_par,WaveDirection_Mean_6_par,WaveDirection_Mean_12_par,WaveDirection_Mean_24_par,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..1hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..2hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..6hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..12hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..24hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..48hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..72hr,Sqrt.Precipitation.over.upload.Twin_Rivers.Sum..120hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..1hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..2hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..6hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..12hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..24hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..48hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..72hr,Sqrt.Precipitation.over.upload.PointBeaches.Sum..120hr,log.NWIS_Manitowoc_Discharge_Mean_1,log.NWIS_Manitowoc_Discharge_Mean_2,log.NWIS_Manitowoc_Discharge_Mean_6,log.NWIS_Manitowoc_Discharge_Mean_12,log.NWIS_Manitowoc_Discharge_Mean_24,log.NWIS_Manitowoc_Discharge_Mean_48,log.NWIS_Manitowoc_Discharge_Mean_72,log.NWIS_Manitowoc_Discharge_Mean_120,log.NWIS_Manitowoc_Discharge_Min_1,log.NWIS_Manitowoc_Discharge_Min_2,log.NWIS_Manitowoc_Discharge_Min_6,log.NWIS_Manitowoc_Discharge_Min_12,log.NWIS_Manitowoc_Discharge_Min_24,log.NWIS_Manitowoc_Discharge_Min_48,log.NWIS_Manitowoc_Discharge_Min_72,log.NWIS_Manitowoc_Discharge_Min_120,log.NWIS_Manitowoc_Discharge_Max_24,log.Kewaunee_Discharge_Mean_1,log.Kewaunee_Discharge_Mean_2,log.Kewaunee_Discharge_Mean_6,log.Kewaunee_Discharge_Mean_12,log.Kewaunee_Discharge_Mean_24,log.Kewaunee_Discharge_Mean_48,log.Kewaunee_Discharge_Mean_72,log.Kewaunee_Discharge_Mean_120,log.Kewaunee_Discharge_Min_1,log.Kewaunee_Discharge_Min_2,log.Kewaunee_Discharge_Min_6,log.Kewaunee_Discharge_Min_12,log.Kewaunee_Discharge_Min_24,log.Kewaunee_Discharge_Min_48,log.Kewaunee_Discharge_Min_72,log.Kewaunee_Discharge_Min_120,log.Kewaunee_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeNearshore4,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,beach_AlgaeOnBeach4,yday,log.beach_TurbidityBeach
7/7/2011 9:35,0,1,15.3,21.6,0,7,0,135,2.7,-18,-386,15.207113,15.207113,14.934644,14.920807,15.629189,14.42606012,14.37047288,14.36531209,0.272469,0.308915226,1.09103201,1.444398666,1.503220003,1.444155328,0,0,0,0,0.014234147,0.130980068,0.001541638,-0.001056655,0.001541638,0.006418792,0.001541638,-0.009134945,0.004268459,0.008860145,0.009222287,0.010165424,0.009912504,0.009499431,0.006869492,0.002102561,4.05E-05,-0.02120512,-0.0209278,-0.011921417,-0.001417347,0.00261656,0.010925663,0.018857228,0.016066234,-0.019296043,-0.020707382,-0.015220317,0.002818512,0.007157765,0.013219819,0.008833307,0.005827227,-0.011297443,-0.029356982,-0.069341731,-0.060136703,0.004901238,-0.006061859,0.016650054,0.017593092,0.04685833,0.051538725,0.124112012,0.124578156,0.116998478,-0.0445756,-0.03141278,0.019087688,0.046804824,-0.014074801,-0.01444712,-0.03381082,-0.111768869,-0.105872212,-0.051836719,-0.9512844,-0.637953235,-0.07290104,0.266158981,-0.214635376,-0.30831477,-0.62707929,-0.842817658,-0.817775788,-0.444013795,-2.58276,-2.0144644,0.3270223,1.67108251,0.11357468,2.00343,0.90194121,-0.51461218,-1.408204415,-0.072750303,17.911547,17.63046,17.0929262,17.3060728,18.5222929,19.0961759,19.11684796,18.86659388,0.281087001,0.570137317,0.508316075,1.407384429,1.533156281,1.448752747,1.508130819,0,0,0,0,0,4.79140982,4.79140982,4.79140982,0,0,0,0,0,3.406651748,3.406651748,3.406651748,2.709439574,2.711469782,2.717395862,2.724603515,2.739303299,2.763330641,2.785225877,2.82914933,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.769377326,2.964966375,2.975523713,3.029343188,3.127234419,3.117927215,2.876747103,2.717809422,2.532982292,2.95616843,2.95616843,2.95616843,2.95616843,2.763427994,1.755874856,1.755874856,1.755874856,3.283301229,0,0,0,0,0,0,188,-0.259637311
7/7/2011 9:45,1.127104798,13.4,16,19.3,0,3,0,135,4.4,-18,-361,13.668777,13.668777,13.320224,13.90391,14.7667724,12.7396939,13.20594473,13.6593042,0.34855249,0.803114177,1.555238797,2.34587962,2.360967511,2.009577148,0,0,0,0,0.014248091,0.130295929,0.001705913,-0.001099223,0.001705913,0.006870227,0.001705913,-0.008209258,0.003597876,0.006353027,0.006580893,0.007350684,0.00744467,0.007372326,0.00422017,-0.00020295,0.001668618,-0.001476856,-0.000311138,0.01233826,0.023772225,0.027560633,0.028271083,0.023613528,0.020418743,-0.024911956,-0.026416024,-0.019683289,0.002433178,0.008884153,0.010645297,0.008578553,0.008024812,-0.012907907,-0.028957852,-0.056838584,-0.040205585,0.025717111,0.019607935,0.025022389,0.021180655,0.05546246,0.05912055,0.126161271,0.122243832,0.117238465,-0.0515781,-0.03638247,0.011809003,0.03829963,-0.021101192,-0.02039079,-0.03974314,-0.114926526,-0.106764832,-0.054215146,-0.9299641,-0.633724465,-0.097303701,0.228286356,-0.249884341,-0.36765033,-0.65449065,-0.859477257,-0.844323518,-0.47223737,-2.7004471,-2.2559946,0.230322167,1.626519675,-0.110624012,1.8515447,0.8528622,-0.519971094,-1.407415738,-0.159914607,18.003784,17.72757,17.1378608,17.3162598,18.549831,19.1248533,19.14381142,18.88545832,0.2762145,0.574393994,0.493298807,1.39527165,1.514256329,1.415524265,1.470056293,0,0,0,0,0,4.79140982,4.79140982,4.79140982,0,0,0,0,0,3.406651748,3.406651748,3.406651748,2.709439574,2.710540448,2.716771032,2.724070965,2.738661666,2.762827054,2.784736369,2.82870822,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.769377326,2.95927995,2.971043792,3.022675762,3.120541029,3.11902482,2.879259928,2.720213897,2.535159886,2.953759692,2.953759692,2.953759692,2.953759692,2.777426822,1.755874856,1.755874856,1.755874856,3.283301229,0,0,0,0,0,0,188,-0.853871964
7/7/2011 9:55,0.612783857,4.1,15.9,20.8,6,1,0,135,4.4,-18,-361,13.904449,13.904449,13.893199,15.062572,15.7054052,13.66436972,13.85059406,14.0438413,0.01125,1.28356737,1.74827912,2.413314944,2.25639566,1.870314763,0,0,0,0,0.014155902,0.129529357,0.000954004,-0.000889391,0.000954004,0.006699778,0.000954004,-0.006330055,0.001321159,0.003680339,0.003748992,0.003665176,0.002730231,0.001930772,0.002372849,0.001660298,0.005523283,0.0118422,0.01339447,0.027186425,0.037566352,0.040214744,0.037319301,0.025766954,0.030260532,-0.043209347,-0.042830251,-0.026411181,0.004943971,0.005804573,0.009596349,0.01064337,0.015388553,0.0121325,-0.004956826,-0.0336747,-0.016029668,0.044771067,0.02733964,0.021211207,0.021907497,0.06413727,0.066182668,0.127406014,0.11997914,0.118362603,-0.05973141,-0.042968384,0.005818081,0.033355388,-0.026737102,-0.02336125,-0.043178038,-0.115674428,-0.104926439,-0.056457114,-0.93130581,-0.65769526,-0.123453298,0.206807589,-0.276395099,-0.36423824,-0.64376805,-0.858633693,-0.848448743,-0.49013911,-2.777114,-2.4450387,0.15358611,1.59117584,-0.298641234,1.734265,0.809848075,-0.524851537,-1.407536018,-0.283510751,18.081812,17.809346,17.1755692,17.3229312,18.5736052,19.1508218,19.168915,18.90351617,0.272466,0.582232947,0.485651561,1.393271444,1.504305477,1.393905871,1.444810185,0,0,0,0,0,4.79140982,4.79140982,4.79140982,0,0,0,0,0,3.406651748,3.406651748,3.406651748,2.709439574,2.710540448,2.716771032,2.724070965,2.738661666,2.762827054,2.784736369,2.82870822,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.7084209,2.769377326,2.95927995,2.971043792,3.022675762,3.120541029,3.11902482,2.879259928,2.720213897,2.535159886,2.953759692,2.953759692,2.953759692,2.953759692,2.777426822,1.755874856,1.755874856,1.755874856,3.283301229,0,0,0,0,0,0,188,-0.638272164
7/8/2011 13:50,0.924279286,8.4,19.1,23.8,12,23,0,180,8.2,-20,-58,15.812506,15.812506,14.930738,14.361971,14.4644445,15.0549101,14.65201246,14.38484248,0.881768501,0.861842338,0.656309722,0.975305716,1.226205654,1.419661878,0.38920423,0.23042102,0.076807005,0.051655377,0.267531398,0.142708391,-0.007131031,-0.003717392,-0.007131031,0.005075282,-0.007131031,-0.009863719,0.000221557,0.000988356,0.001091435,0.001249959,0.000871227,0.001137805,0.00522995,0.005380231,-0.000405715,0.000414266,0.000818366,0.00619367,0.014462126,0.022555696,0.012195682,0.013022153,0.014725582,0.009614149,0.01094583,0.011658772,0.007824725,0.020358078,0.017391524,0.015618364,0.010697713,0.037439016,0.01324992,-0.012327537,-0.000107371,0.045764389,0.034510008,0.016342417,0.020807022,0.062433887,0.044937612,0.085534837,0.115184357,0.179700152,0.022875756,0.023156614,0.040053585,0.059743779,-0.002670985,0.058092082,0.036182426,-0.050635741,-0.085313892,0.070446283,0.36639968,0.610246655,0.505243635,0.508744539,0.155114864,0.93045756,0.72528842,-0.352538003,-0.598622498,0.018865506,-1.146635,0.6693135,2.23347892,2.90743036,1.362770077,4.741252,3.802793,1.59453924,-0.064329499,1.497763542,19.285858,19.499272,20.4094353,18.9320587,18.7239286,18.4357814,18.7772801,18.80444473,0.2134135,1.671253905,1.909234344,1.380640754,1.225725871,1.300698475,1.450828224,0,0,0,0,0,0,4.79140982,4.79140982,0,0,0,0,0,0,3.406651748,3.406651748,2.627365857,2.628899564,2.63531281,2.645343657,2.664134062,2.697717432,2.726713357,2.775726924,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.701567985,2.425208051,2.434249452,2.467015818,2.519552372,2.651665604,2.946534302,2.842516256,2.645868126,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,1.763427994,1.755874856,2.864511081,1,0,0,0,0,0,189,-0.468521083
7/8/2011 14:00,1.320146286,20.9,18.1,21.1,6,34,0,180,6.9,-16,-58,15.199074,15.199074,14.118719,13.640558,14.59439006,14.73180156,13.64387379,13.75103804,1.080355,0.991105736,1.344173707,1.326462556,2.204195951,2.091308568,0.3301235,0.36348352,0.1316142,0.070555828,0.265542706,0.143066742,-0.004604024,-0.003713236,-0.004604024,0.004833152,-0.004604024,-0.009903968,0.004387183,0.005462925,0.005490858,0.004854315,0.003640613,0.002717195,0.004806749,0.004370905,-0.00014196,0.01057354,0.01035247,0.013463361,0.0203816,0.029880508,0.028046132,0.028299173,0.016184638,0.0163262,0.021903912,0.024662509,0.020263675,0.039772493,0.030609538,0.021387429,0.016052181,0.021049277,0.024857138,0.001784793,0.009529821,0.066236791,0.0575707,0.041840235,0.025912764,0.06486204,0.05014996,0.063534053,0.109414445,0.15671781,-0.005341325,0.010536752,0.024991332,0.054344989,-0.002061561,0.06464174,0.04413294,-0.02465677,-0.076860812,0.050335305,-0.082349014,0.331517563,0.475664489,0.514380918,0.169178563,0.99660355,0.831619375,-0.212101258,-0.516942208,-0.024078091,-1.9701717,-1.7095208,1.5875925,2.84163752,1.266439986,1.9683781,3.267497,1.59172289,0.1245155,1.241188906,19.856152,19.710968,20.7191733,19.1742376,18.8328757,18.4967188,18.79136985,18.85726157,0.1451845,1.389482857,1.871026132,1.414671851,1.24821329,1.229969367,1.427380061,0,0,0,0,0,0,4.79140982,4.79140982,0,0,0,0,0,0,3.406651748,3.406651748,2.627365857,2.62838893,2.63447727,2.644605972,2.663408785,2.697037443,2.726158098,2.775217111,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.701567985,2.422425676,2.430719888,2.463445032,2.515343893,2.646903416,2.944593206,2.842956038,2.646264494,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,1.763427994,1.755874856,2.861534411,1,0,0,0,0,0,189,-0.795880017
7/8/2011 14:10,0,0,18.2,22,7,18,0,180,7.7,-16,-58,17.35654,17.35654,16.484586,16.409992,17.4125309,16.6562285,15.21157115,14.73019852,0.871954001,0.835775509,1.287987084,1.571798911,2.621881204,2.365918405,0.322196,0.36333472,0.130200641,0.069901887,0.261658708,0.140828306,-0.003686424,-0.003247555,-0.003686424,0.005405358,-0.003686424,-0.009142688,0.002747913,0.008285659,0.00849038,0.009087849,0.009174131,0.007187144,0.0048244,0.00411763,0.003951452,0.02924299,0.02924712,0.032296399,0.03776145,0.043438324,0.041178571,0.039905423,0.021454719,0.019103181,0.02539591,0.029108322,0.026002771,0.03872912,0.029768081,0.019242104,0.01916132,0.049745327,0.047140904,0.026939081,0.026605931,0.079325709,0.074662423,0.054726731,0.027974865,0.06731263,0.050762401,0.063591336,0.103309565,0.148419141,-0.002019662,0.013485163,0.024535284,0.054604639,-0.002699635,0.06728232,0.042724844,-0.026339361,-0.068685071,0.048080407,-0.030004209,0.408677346,0.47027966,0.541478484,0.173870803,0.99954977,0.765285195,-0.28251716,-0.521569178,-0.030061897,-2.172884,-1.929628,1.6881562,2.86685282,1.198603725,2.159118,3.28761,1.36719676,0.172667339,1.198093174,20.077044,19.94093,20.8186178,19.2090658,18.8884128,18.5546798,18.83888707,18.8919664,0.1361145,1.283554547,1.892978824,1.435821686,1.27758704,1.238365817,1.415278758,0,0,0,0,0,0,4.79140982,4.79140982,0,0,0,0,0,0,3.406651748,3.406651748,2.627365857,2.62838893,2.63447727,2.644605972,2.663408785,2.697037443,2.726158098,2.775217111,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.627365857,2.701567985,2.422425676,2.430719888,2.463445032,2.515343893,2.646903416,2.944593206,2.842956038,2.646264494,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,2.419955748,1.763427994,1.755874856,2.861534411,1,0,0,1,0,0,189,0.290034611
7/11/2011 10:55,1.198657087,15.8,14.7,20.4,0,0,0.33,180,8.4,11,2,14.355684,14.355684,14.7803772,15.3979021,14.25888925,14.10519803,14.99339973,15.04846194,0.424693249,0.75683238,1.342592167,1.490327147,1.800901602,1.553036535,0,0.000342617,0.337128372,0.2658643,0.260401315,0.248796287,-0.001689981,-0.005992789,-0.001689981,-0.001689981,-0.001689981,-0.009936729,0.005250256,-0.01163622,-0.01155644,-0.010373975,-0.00925573,-0.008847544,-0.009579353,-0.006130488,-0.001388903,0.08113734,0.083494735,0.088109811,0.098785509,0.103193368,0.111834547,0.072607786,0.048390955,0.077168097,0.070562964,0.062204628,0.059890756,0.049108621,0.0472471,0.030063008,0.024240748,0.15227186,0.15481683,0.21073105,0.229966892,0.215407846,0.226812966,0.152717652,0.105817392,0.36876214,0.3998145,0.396079087,0.376448222,0.433217612,0.03545809,0.015343835,-0.01719243,-0.071440917,-0.076365007,0.36705346,0.39894696,0.393040808,0.363414607,0.421801298,0.096154366,0.042541343,-0.048272302,-0.199739109,-0.179453177,0.99536643,0.99765257,0.991463433,0.963661532,0.972419948,6.396862,5.468466,4.07486932,1.69722796,1.159558572,2.438588,2.147679,4.2037551,3.89653975,4.999414283,21.031826,20.891976,19.5923087,18.8744334,19.502245,19.3579631,19.27076697,18.95334627,0.1398495,1.055229844,1.06294174,1.402723151,1.229178004,1.224393821,1.309158543,0,0,2.375577048,2.375577048,2.446127129,2.494081965,2.929049161,2.929049161,0,0,2.462528213,2.462528213,2.502134222,2.509307714,2.5131748,2.5131748,2.371067862,2.366422957,2.366236124,2.365057221,2.384801279,2.439869308,2.496514519,2.592644122,2.369215857,2.357934847,2.354108439,2.348304863,2.348304863,2.348304863,2.348304863,2.348304863,2.428134794,1.986771734,1.985875357,1.987129768,1.983220215,1.997298992,2.056333035,2.162683866,2.657772708,1.986771734,1.977723605,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,2.037426498,1,0,0,0,0,0,192,0.372912003
7/11/2011 11:15,1.120573931,13.2,14.2,18.9,0,3,0.5,180,8.7,5,0,16.115543,16.115543,15.355063,15.839333,15.1131039,15.8147145,16.1255618,15.59359812,0.76048,0.727587801,1.15783182,1.436846497,1.355251576,1.509514391,0.06099775,0.03049888,0.240657859,0.270179938,0.24146824,0.247143142,-0.005334602,-0.005930478,-0.005334602,-0.001371974,-0.005334602,-0.010110094,0.002990547,0.002453695,0.00213919,0.000943151,-0.000711909,-0.002138987,-0.003807948,-0.000535097,0.001649552,0.07098151,0.07364938,0.079719789,0.091242942,0.096885432,0.105886573,0.071927038,0.054680963,0.04897934,0.048845916,0.035851798,0.030236518,0.030804271,0.030756208,0.021452663,0.024119593,0.1447791,0.15993997,0.195655765,0.22765443,0.213762669,0.212190972,0.150754306,0.114204651,0.33021775,0.34267862,0.373555165,0.360771399,0.418347842,0.056858271,0.049130646,0.010684856,-0.049534399,-0.067192473,0.32528587,0.33900184,0.372162868,0.351162923,0.40794499,0.17218418,0.14438329,0.032315712,-0.141488191,-0.15688984,0.98506477,0.989122895,0.995911612,0.972362914,0.974810255,4.8621494,5.5423097,4.1701666,2.006877022,1.152060995,-0.33016509,1.30364746,3.460286568,3.593340634,4.671369705,21.58852,21.277543,20.1552063,19.2393505,19.5887123,19.5448615,19.38378508,19.03871502,0.310977001,1.054362414,1.205169112,1.270778721,1.208056151,1.197788753,1.300465562,0,0,2.300783232,2.375577048,2.446127129,2.494081965,2.929049161,2.929049161,0,0,2.462528213,2.462528213,2.502134222,2.509307714,2.5131748,2.5131748,2.376576957,2.371437317,2.368286885,2.365263292,2.383779472,2.438114964,2.494697123,2.591069061,2.369215857,2.36361198,2.357934847,2.348304863,2.348304863,2.348304863,2.348304863,2.348304863,2.428134794,1.986771734,1.986771734,1.988246723,1.983220215,1.996380313,2.054076557,2.158633841,2.655422747,1.986771734,1.986771734,1.977723605,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,2.037426498,1,0,0,0,0,0,192,0.505149978
7/11/2011 11:35,1.588831726,38.8,14.4,19.8,0,0,0.5,180,8.2,6,-4,16.2042,16.2042,16.238198,16.804882,15.3608246,14.91085691,15.99090615,16.24025684,0.033998,0.605005446,1.652026489,2.271817293,2.437840255,2.15276103,0.06270075,0.03135038,0.244965405,0.269765209,0.239382809,0.244101114,-0.005828691,-0.005796854,-0.005828691,-0.000625344,-0.005828691,-0.011462729,0.002490056,0.01291542,0.012750458,0.012385998,0.011169138,0.008563641,0.002377242,0.003578566,0.003883208,0.09226304,0.094259476,0.098330854,0.10608612,0.106338102,0.104821944,0.076590957,0.062539334,0.041503877,0.042151488,0.02428217,0.017159698,0.022845218,0.022118971,0.015503788,0.019632524,0.12846158,0.14801093,0.166785567,0.191508477,0.184141879,0.181456301,0.138450778,0.113524938,0.35263827,0.36396585,0.376458657,0.36094054,0.412039532,0.071320048,0.061328145,0.015448034,-0.045092412,-0.060343019,0.34535084,0.35855828,0.374465105,0.351658011,0.402369968,0.20224705,0.16951833,0.042188444,-0.131764411,-0.144465733,0.97933454,0.98496733,0.99445182,0.973253511,0.976141933,4.872368,5.45495085,4.12515998,1.92893183,1.062354991,-0.5763683,1.3837933,3.39007052,3.4765992,4.541858825,21.537338,21.223884,20.1814473,19.3157298,19.6988687,19.6640431,19.48180043,19.11603282,0.3134545,0.974459593,1.130022891,1.222327459,1.15679412,1.178466375,1.304829552,0,0,2.300783232,2.375577048,2.446127129,2.494081965,2.929049161,2.929049161,0,0,2.462528213,2.462528213,2.502134222,2.509307714,2.5131748,2.5131748,2.382017043,2.374748346,2.368844507,2.365562857,2.383348518,2.437274797,2.493806462,2.590295559,2.374748346,2.36361198,2.357934847,2.348304863,2.348304863,2.348304863,2.348304863,2.348304863,2.423245874,1.984527313,1.985875357,1.98788961,1.983039616,1.995722922,2.052886235,2.156670277,2.654156319,1.977723605,1.977723605,1.977723605,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,2.037426498,1,0,0,0,0,0,192,0.371067862
7/12/2011 10:30,0,1,16,23.6,0,2,0,45,2.7,-6,-1,15.081156,15.081156,15.090881,15.113284,15.1752432,14.71706625,14.46187977,14.92143696,0.009725,0.077546683,0.402237509,1.091833565,1.337569462,1.455316232,0.03595956,0.096431735,0.040736849,0.032962133,0.09114868,0.175774997,-0.000621735,-0.003536701,-0.000621735,0.006219164,-0.000621735,-0.012878786,0.005051032,-0.001283984,-0.00141374,-0.00164286,-0.002281059,-0.005800856,-0.0073242,-0.008319854,-0.004446221,-0.004095087,-0.002969445,-0.002907932,0.002696245,0.02449428,0.063843824,0.082721125,0.052929102,0.001758222,0.006234111,0.011173382,-0.008384796,0.01511241,0.032110516,0.036535537,0.025724925,-0.08931778,-0.07713389,-0.035412391,-0.02063738,0.011766432,0.113587139,0.155130788,0.106534358,0.24288787,0.23401886,0.21559208,0.160699454,0.145923379,0.005441397,0.012047036,0.051586327,0.065789868,0.054426998,-0.24282691,-0.2336014,-0.205413342,-0.130361861,-0.004927629,0.022402917,0.05262426,0.254712792,0.514762002,0.445525104,-0.99974902,-0.998155705,-0.947879185,-0.678497262,0.111756291,2.557242,2.624316,2.55122253,3.14005871,3.7643057,-4.27529,-4.196675,-3.58834665,-2.88337885,-1.674292327,20.732037,20.636918,20.0633845,20.1935778,21.319572,20.4109085,20.01183278,19.531039,0.0951185,0.528562751,0.534763412,1.327767827,1.640417402,1.565247319,1.560842281,0,0,0,0,0,2.446127129,2.494081965,2.929049161,0,0,0,0,0,2.502134222,2.509307714,2.5131748,2.367355921,2.368472838,2.370698093,2.373132775,2.373279893,2.379378045,2.419427008,2.518883591,2.36361198,2.36361198,2.36361198,2.36361198,2.36361198,2.348304863,2.348304863,2.348304863,2.389166084,1.951823035,1.954242509,1.958659427,1.969835093,1.980866555,1.989374166,2.033423755,2.323025094,1.944482672,1.944482672,1.944482672,1.944482672,1.944482672,1.944482672,1.944482672,1.944482672,2.004321374,0,0,0,0,0,0,193,0.204119983
