time,Observation,beachEColiValue,jday,beachSc,beachTurbidityLog,beachTurbidity,HeightAboveSeaLevelMean1hr,HeightAboveSeaLevelMean24hr,HeightAboveSeaLevelMax24hr,HeightAboveSeaLevelMin24hr,HeightAboveSeaLevelDiff24hr,SigwaveheightMean1hr,SigwaveheightMean2hr,SigwaveheightMean6hr,SigwaveheightMean12hr,SigwaveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,SeawatertempMean1hr,SeawatertempMean2hr,SeawatertempMean6hr,SeawatertempMean12hr,SeawatertempMean24hr,SeawatertempMean48hr,SeawatertempMean72hr,SeawatertempMean120hr,SeawatertempStDev6hr,SeawatertempStDev12hr,SeawatertempStDev24hr,SeawatertempStDev48hr,SeawatertempStDev72hr,SeawatertempStDev120hr,currentparallelsurfaceMean1hr,currentparalleldepthMean1hr,currentperpsurfaceMean1hr,currentperpdepthMean1hr,currentparallelsurfaceMean2hr,currentparalleldepthMean2hr,currentperpsurfaceMean2hr,currentperpdepthMean2hr,currentparallelsurfaceMean6hr,currentparalleldepthMean6hr,currentperpsurfaceMean6hr,currentperpdepthMean6hr,currentparallelsurfaceMean12hr,currentparalleldepthMean12hr,currentperpsurfaceMean12hr,currentperpdepthMean12hr,currentparallelsurfaceMean24hr,currentparalleldepthMean24hr,currentperpsurfaceMean24hr,currentperpdepthMean24hr,currentparallelsurfaceMean48hr,currentparalleldepthMean48hr,currentperpsurfaceMean48hr,currentperpdepthMean48hr,currentparallelsurfaceMean72hr,currentparalleldepthMean72hr,currentperpsurfaceMean72hr,currentperpdepthMean72hr,currentparallelsurfaceMean120hr,currentparalleldepthMean120hr,currentperpsurfaceMean120hr,currentperpdepthMean120hr,windparallelMean1hr,waveparallelheightMean1hr,waveparalleldirMean1hr,windperpMean1hr,waveperpheightMean1hr,waveperpdirMean1hr,windparallelMean2hr,waveparallelheightMean2hr,waveparalleldirMean2hr,windperpMean2hr,waveperpheightMean2hr,waveperpdirMean2hr,windparallelMean6hr,waveparallelheightMean6hr,waveparalleldirMean6hr,windperpMean6hr,waveperpheightMean6hr,waveperpdirMean6hr,windparallelMean12hr,waveparallelheightMean12hr,waveparalleldirMean12hr,windperpMean12hr,waveperpheightMean12hr,waveperpdirMean12hr,windparallelMean24hr,waveparallelheightMean24hr,waveparalleldirMean24hr,windperpMean24hr,waveperpheightMean24hr,waveperpdirMean24hr,DischargeManitowocRMean1hrlog,DischargeManitowocRMean2hrlog,DischargeManitowocRMean6hrlog,DischargeManitowocRMean12hrlog,DischargeManitowocRMean24hrlog,DischargeManitowocRMean48hrlog,DischargeManitowocRMean72hrlog,DischargeManitowocRMean120hrlog,DischargeManitowocRMin1hr,DischargeManitowocRMin2hr,DischargeManitowocRMin6hr,DischargeManitowocRMin12hr,DischargeManitowocRMin24hr,DischargeManitowocRMin48hr,DischargeManitowocRMin72hr,DischargeManitowocRMin120hr,DischargeManitowocRMax24hr,DischargeManitowocRDiff6hr,PrecipitationSheboyganRSum1hrsqrt,PrecipitationSheboyganRSum2hrsqrt,PrecipitationSheboyganRSum6hrsqrt,PrecipitationSheboyganRSum12hrsqrt,PrecipitationSheboyganRSum24hrsqrt,PrecipitationSheboyganRSum48hrsqrt,PrecipitationSheboyganRSum72hrsqrt,PrecipitationSheboyganRSum120hrsqrt,DischargeSheboyganRMean1hrlog,DischargeSheboyganRMean2hrlog,DischargeSheboyganRMean6hrlog,DischargeSheboyganRMean12hrlog,DischargeSheboyganRMean24hrlog,DischargeSheboyganRMean48hrlog,DischargeSheboyganRMean72hrlog,DischargeSheboyganRMean120hrlog,DischargeSheboyganRMin1hr,DischargeSheboyganRMin2hr,DischargeSheboyganRMin6hr,DischargeSheboyganRMin12hr,DischargeSheboyganRMin24hr,DischargeSheboyganRMin48hr,DischargeSheboyganRMin72hr,DischargeSheboyganRMin120hr,DischargeSheboyganRMax24hr,DischargeSheboyganRDiff6hr,PrecipitationSum1hrsqrt,PrecipitationSum2hrsqrt,PrecipitationSum6hrsqrt,PrecipitationSum12hrsqrt,PrecipitationSum24hrsqrt,PrecipitationSum48hrsqrt,PrecipitationSum72hrsqrt,PrecipitationSum120hrsqrt
40358.36806,2.588047497,387.3,180,407,1.298853076,19.89999998,0.013526037,0.001571256,0.013526037,-0.01073331,0.020343178,0.5447077,0.4374936,0.271565788,0.376767158,0.353714808,0.36419,0.45285262,0.70123688,0.472156475,0.547090422,0.395485579,16.440384,16.735942,16.638062,16.5616872,17.6120158,18.5835154,18.45127235,18.83717027,0.198084276,0.214161469,1.380750764,1.496983986,1.433630062,1.403232742,9.849429,9.849429,10.3819208,10.7953121,9.6450928,9.777743469,10.87104398,11.56113509,0.53249175,0.600287718,1.362168131,2.323980028,2.49812803,2.455147927,-0.1046239,-0.042214222,0.03642442,0.01879428,-0.087487585,-0.025861642,0.04482542,0.015789475,-0.031439529,0.003069736,0.054441921,0.009520396,-0.010615026,0.003886303,0.019437103,0.006310396,0.005879996,0.022599939,0.007156765,0.00144551,0.045492337,0.034143159,0.009164292,-0.002099146,0.050145326,0.031093762,0.006958821,0.001174295,0.067892499,0.038532259,0.004469166,-0.002857142,-7.648821,-0.5310123,-0.97485738,-1.79992,-0.1213771,-0.22282971,-8.211677,-0.4232164,-0.964934235,-0.285312,-0.01171304,0.03687018,-4.0808961,-0.216199447,-0.715382545,3.60429752,0.095212571,0.541852487,-3.237172595,-0.285373339,-0.74049664,1.930383748,-0.11027231,-0.022871557,-3.187378645,-0.242188914,-0.648830781,1.896890657,-0.040365023,0.128822621,2.83346586,2.833019547,2.833038684,2.83693145,2.844725628,2.85619037,2.852778773,2.86031045,674,674,674,674,674,674,674,674,729,-14,0,0,0,0,0.1,0.316227766,0.974679434,0.989949494,2.763427994,2.764997599,2.770638492,2.776614026,2.792279599,2.831755909,2.794355577,2.805392781,580,580,580,580,580,580,470,470,682,-16,0,0,0,0,0,0.1,0.608276253,0.6244998
40359.36458,1.376576957,23.8,181,342,1.038222638,10.91999999,0.012293483,0.007226742,0.027230622,-0.015149958,0.007216236,0.19588484,0.21777868,0.233786555,0.243823261,0.45703508,0.00041403,0.000459281,0.000339842,0.000643778,0.122930415,0.335010418,17.24872,16.830404,16.0235386,16.22732838,16.70860673,17.16031128,17.95854585,18.34176328,0.625875804,0.54711556,0.690092974,1.181265209,1.560093175,1.534455438,11.776494,11.776494,11.204788,12.105819,12.277629,10.96136071,10.61103852,11.25155376,0.571706,1.05526906,1.714770194,2.032370695,2.443255139,2.241607272,-0.06366639,-0.05372567,-0.02548156,0.001609038,-0.07180198,-0.05193491,-0.02826098,0.00264199,-0.076220593,-0.037720822,-0.021444213,0.003642964,-0.023733101,-0.014261486,0.007872093,-4.66E-05,-0.055195387,-0.049852619,0.005282983,0.009551054,-0.024657695,-0.01362634,0.006219874,0.005498282,0.011929763,0.006144566,0.007870522,0.001784254,0.0589837,0.03224127,0.005910903,-0.000869565,-2.12922,-0.18367125,-0.93764911,-1.570727,-0.068086299,-0.3475833,-3.255495,-0.2112454,-0.967045155,0.2048,-0.044144234,-0.215937012,-4.21981055,-0.225872943,-0.965997428,0.946102418,-0.019996523,-0.120506256,-1.990659497,-0.03642901,-0.229189459,2.387568442,-0.016057257,0.009784992,-1.452717919,-0.237580689,-0.396414515,0.282524457,-0.235218235,-0.350001305,2.808346036,2.805908455,2.807277893,2.809404822,2.815252238,2.830237627,2.842968507,2.847221504,640,630,630,630,630,630,630,630,679,0,0,0,0,0,0,0.1,0.316227766,0.989949494,2.700011062,2.701136066,2.707748966,2.718435253,2.735319392,2.764876717,2.802453529,2.780390769,500,500,500,500,500,500,500,470,580,-15,0,0,0,0,0,0,0.1,0.6244998
40360.375,1.117271296,13.1,182,277,0.840106094,6.919999993,0.001374817,0.004842619,0.019740934,-0.006615302,-0.017987385,0.22112551,0.20973195,0.200834545,0.270631743,0.247626093,0,0,0,0,0.012077466,0.05914686,17.967863,17.729068,16.523409,16.414737,17.3431902,17.02406926,17.18756238,17.84980563,0.913116532,0.766103264,1.150109851,1.000060254,1.145007586,1.434502009,12.246734,12.246734,12.414165,12.899541,13.93474894,13.10618878,11.95249012,11.7651019,0.167431,0.671531315,1.316571931,1.738795896,2.301336421,2.480475763,0.03546722,0.020755042,-0.000699859,-0.009328574,0.035167368,0.019179321,0.006704691,-0.009314082,0.038413416,0.019115322,0.016281078,-0.009520638,0.070260341,0.0234036,0.00515304,-0.01141209,0.01888985,-0.009602177,0.001602547,-0.003725669,-0.016554262,-0.029378,0.002715811,0.002422005,-0.012046641,-0.013944348,0.004415187,0.002575531,0.020851297,0.005614135,0.005400147,0.001931351,3.0647249,0.19902058,0.90003448,-3.0644701,-0.096370631,-0.43581869,3.640076,0.1897592,0.90504216,-2.2057096,-0.089290832,-0.42515876,2.32945835,0.15935456,0.790787047,-0.03034046,-0.114991884,-0.575574558,3.39246418,0.22584685,0.822888317,-0.415990653,-0.142012141,-0.539319068,2.3193384,0.094666918,0.262823238,-1.420316564,-0.15777683,-0.63639563,2.78518742,2.786822379,2.787814567,2.789199833,2.794306762,2.804749879,2.818372394,2.834139561,602,602,602,602,602,602,602,602,644,-14,0,0,0,0,0,0,0.1,0.974679434,2.631646663,2.633569443,2.638988159,2.648155015,2.666208997,2.701818301,2.734016113,2.760918321,427,427,427,427,427,427,427,427,500,-19,0,0,0,0,0,0,0,0.608276253
40365.38194,2.562768543,365.4,187,356,1.712649702,51.60000004,-0.003112152,-0.006918924,0.004131227,-0.013101526,0.001683812,0.6382566,0.6369406,0.65260769,0.595888416,0.475102329,0.51564866,0.62948448,0.619389125,0.661250869,0.589922727,0.585850712,21.45227,20.715184,19.9110163,20.0607184,20.3546792,21.22897433,20.61313279,19.77669614,0.715220615,0.564389367,0.612934943,1.181940761,1.363313753,1.570067006,5.5392857,5.5392857,5.53170205,5.88914878,6.73972082,6.912282594,7.414944254,9.248933952,0.00758365,0.397624193,0.927430035,0.683361473,0.973251316,2.666051883,0.10965,0.059727236,-0.0045654,-0.002534419,0.10464912,0.059356135,-0.005633774,-0.002475666,0.098861925,0.05900375,-0.001991172,-0.002370822,0.096240596,0.060264523,0.000340278,-0.002863249,0.107450126,0.064966947,-0.00062029,-0.003435802,0.144046492,0.097927487,-0.004018335,-0.010099531,0.150264916,0.102755695,-0.004767072,-0.010674713,0.156678049,0.103148551,-0.010703664,-0.014081996,6.3271489,0.395838,0.6201863,0.26800328,-0.5006833,-0.78445456,5.64757945,0.3922391,0.615808335,-0.42222336,-0.50182595,-0.7878764,5.10365093,0.401117365,0.614624672,-1.861415403,-0.514776938,-0.788810053,4.93911689,0.367590172,0.617428232,-1.968820168,-0.468982902,-0.786597869,4.700759842,0.305636008,0.653361584,-2.289522009,-0.361958797,-0.751021503,2.640481437,2.637989781,2.641146779,2.645834751,2.656596444,2.675402524,2.692745601,2.721200361,436,428,428,428,428,428,428,428,481,4,0,0,0,0,0,0,0,0,2.214843848,2.213517757,2.214313897,2.215108581,2.218666771,2.227089338,2.244845909,2.393008057,162,162,162,162,162,162,162,162,169,0,0,0,0,0.1,0.1,0.1,0.1,0.1
40366.35417,2.029789471,107.1,188,309,0.788168371,6.139999998,-0.009499191,-0.006180262,0.003035705,-0.01523306,-0.006387039,0.050201286,0.054636648,0.037702403,0.130534728,0.336345978,0.7700223,0.826955125,0.696301828,0.39287678,0.422532423,0.508073866,21.277266,20.833567,20.521649,20.5180331,21.3008548,20.8131555,21.23238161,20.39019391,0.351898245,0.47090266,0.966695643,0.933108459,1.125064018,1.447957964,6.764697,6.764697,7.1089618,7.68547765,7.69896504,7.219342931,7.174510075,8.07093066,0.3442648,0.677706632,0.83472842,1.00423422,0.825291232,1.502255899,0.065435953,0.04899144,-0.003331028,-0.006127298,0.066749102,0.049959003,0.000291136,-0.00636773,0.090352677,0.054473432,0.007816088,-0.007265732,0.102777389,0.060453693,0.008269603,-0.007960855,0.114780442,0.067833991,0.005740142,-0.00778286,0.111449043,0.066833215,0.002872491,-0.005677292,0.134942064,0.088277256,-0.000827936,-0.009373413,0.148403258,0.100370977,-0.005428117,-0.011573872,-2.6798435,-0.042457536,-0.84574598,-0.62213395,0.02678669,0.53358573,-2.7168722,-0.041001403,-0.757593845,0.03186752,0.035334595,0.63822516,-1.1879373,-0.011973156,-0.177317608,1.50755301,0.030874198,0.86601628,0.14506196,0.065825501,0.251455068,1.166338068,-0.068979206,0.072931651,2.82539878,0.213692534,0.457892899,1.265859785,-0.235749037,-0.335803112,2.571126277,2.574956776,2.581608366,2.588551806,2.601571135,2.630407533,2.652713271,2.688958796,366,366,366,366,366,366,366,366,436,-19,0.2,0.223606798,0.244948974,0.244948974,0.244948974,0.244948974,0.244948974,0.244948974,2.214843848,2.212453961,2.214313897,2.217747073,2.221622858,2.220265034,2.225386827,2.306253421,162,162,162,162,162,162,162,162,172,-3,0.173205081,0.173205081,0.173205081,0.173205081,0.173205081,0.2,0.2,0.2
40367.35764,1.892094603,78,189,279,0.57054294,3.720000001,-0.001665111,-0.004230715,0.000802507,-0.012130176,0.000640663,0.14376362,0.16774398,0.179551627,0.188027466,0.155134677,0.6970593,0.67784025,0.736203845,0.768233764,0.563659507,0.493095965,20.665659,20.541104,20.0783373,20.1194772,20.4628612,20.88185804,20.69639074,20.70017445,0.585628912,0.427607527,0.535174169,0.886574441,0.838569857,1.211093695,7.6339655,7.6339655,7.46332875,7.61531195,8.11697304,7.907969038,7.518552967,7.612154168,0.17063675,0.331908888,0.786665521,0.837549856,1.028425212,0.95250428,0.1043178,0.05041861,0.002663248,-0.00841265,0.11602892,0.050347225,0.001000382,-0.008143536,0.11496456,0.051028483,0.000144874,-0.007890455,0.111898612,0.053429408,0.003375845,-0.008215976,0.120344281,0.052713606,-0.000103732,-0.007959516,0.117562362,0.060273799,0.002818205,-0.007871188,0.114414122,0.062126679,0.001880417,-0.006438034,0.137261389,0.085914104,-0.00164211,-0.00956322,2.4740822,0.10919167,0.75952227,1.4247847,-0.093515547,-0.6504813,3.0055804,0.13810853,0.81534846,1.10395506,-0.093823537,-0.57072727,3.33537137,0.1627799,0.902590427,0.677880452,-0.071737668,-0.404454485,3.61579321,0.175012565,0.927843661,1.059890955,-0.063377986,-0.342108665,3.51805734,0.141097565,0.838102814,-0.301495089,-0.050965698,-0.361227138,2.537567257,2.538824989,2.545059585,2.549260818,2.559020383,2.580822374,2.607894457,2.651788591,339,339,339,339,339,339,339,339,385,-7,0,0,0.173205081,0.223606798,1.178982612,1.204159458,1.204159458,1.204159458,2.392696953,2.395326393,2.406028945,2.418665813,2.421357099,2.339729619,2.305652261,2.28867392,247,247,247,247,162,162,162,162,337,-16,0,0,0.141421356,0.141421356,0.583095189,0.608276253,0.6164414,0.6164414
40371.34375,1.846955325,70.3,193,268,0.597695186,3.960000001,-0.00023759,-0.003614572,0.004339736,-0.010244303,-0.002505043,0.117786735,0.11454425,0.12477677,0.151708828,0.231380249,0.26891762,0.21543624,0.504256083,0.722284083,0.491381517,0.324668991,20.457191,20.238243,19.829805,19.4008599,20.4955907,20.5767407,20.9598551,20.81949133,0.319424636,0.613058333,1.359987565,1.54400818,1.511739073,1.266328371,8.492092,8.492092,8.5215105,8.31140882,8.09699618,9.917369425,10.90976355,10.28688404,0.0294185,0.260335614,0.358413696,3.681307863,3.415064392,2.960794355,0.073136482,0.044642883,0.011703099,-0.005139693,0.082995606,0.046114392,0.007341453,-0.005508622,0.10323135,0.049441921,-0.00979964,-0.005644344,0.091375194,0.053463352,-0.016450544,-0.006056628,0.124140412,0.072503056,-0.010262435,-0.010935876,0.110805624,0.060807104,-0.005881607,-0.009544782,0.06434418,0.045566291,-0.001478338,-0.007092711,0.078332835,0.044028379,-0.001525273,-0.006697685,-3.908056,-0.039518853,-0.33551191,2.499874,0.11095934,0.94203596,-2.526552,-0.007844802,-0.060708015,3.407225,0.109840156,0.959424305,0.073725582,0.071861984,0.533415553,3.72545217,0.071555262,0.618529098,0.191164627,-0.008664383,0.104875578,1.50032817,-0.012302083,0.026950863,2.282503563,0.106420413,0.321407838,1.105375085,-0.084840912,-0.168337845,2.245512668,2.247973266,2.253822439,2.265053789,2.273464273,2.316075235,2.357267655,2.435936692,171,171,171,171,171,171,171,171,201,-3,0,0,0.1,0.264575131,0.331662479,0.489897949,0.489897949,1.276714533,2.269512944,2.270445908,2.272073788,2.285084503,2.287152041,2.276645594,2.282395505,2.329680536,186,186,182,182,179,172,172,162,210,-3,0,0,0,0.244948974,0.412310563,0.64807407,0.64807407,0.871779789
40372.34375,3.383743576,2419.6,194,231,0.829946696,6.760000001,0.006447105,-0.001346064,0.008207181,-0.011518418,0.016323954,0.65089196,0.63984701,0.558399707,0.44430954,0.319049834,0.000592738,0.0005968,0.011898953,0.164952008,0.259439489,0.375410503,20.116724,19.905571,19.5025767,19.7020292,20.20331,20.3494503,20.45226379,20.76758108,0.328941516,0.324438508,0.593254779,1.059299631,1.318185719,1.290154925,12.081366,12.081366,12.534658,12.913245,12.053128,10.0750619,10.62928882,11.07411496,0.4532915,0.496079973,1.60397718,2.294198249,3.302411916,2.866979466,-0.18362232,-0.08725755,0.00141152,0.01573614,-0.17687075,-0.08269996,0.007733593,0.0153914,-0.13681225,-0.05603308,0.017187084,0.011109795,-0.080289238,-0.032012544,0.004687613,0.007245286,-0.033675281,-0.003677238,-0.0111552,0.003300434,0.045232566,0.034412909,-0.010708818,-0.003817721,0.062645323,0.039312323,-0.007639471,-0.005263044,0.047528923,0.032750211,-0.003735566,-0.004445694,-7.190681,-0.49607565,-0.76214745,-1.9563034,-0.42138972,-0.64740348,-7.13904135,-0.4970477,-0.777080495,-0.989277984,-0.4026378,-0.6289535,-7.04800408,-0.45888849,-0.828477448,-0.202598748,-0.315255077,-0.55427376,-6.30110262,-0.376249334,-0.858641226,0.298704651,-0.232388217,-0.503703441,-4.795442867,-0.268224061,-0.845068593,-0.936621986,-0.157425961,-0.414429823,2.209515015,2.209246849,2.215901813,2.217747073,2.226625679,2.250663919,2.288249226,2.369347611,159,159,159,159,159,159,159,159,182,-7,0,0,0,0,0,0.331662479,0.489897949,0.489897949,2.238046103,2.238297068,2.241048151,2.246005904,2.255730685,2.272120209,2.270072963,2.291479852,172,172,172,172,172,172,172,172,189,-7,0,0,0,0,0,0.412310563,0.64807407,0.64807407
40373.35069,2.483444648,304.4,195,373,0.84260924,6.960000006,-0.001643781,0.001815194,0.007483935,-0.008449609,-0.006485312,0.18917875,0.20935908,0.260311367,0.334885065,0.501360613,0,0,0,0,0.052992838,0.156216163,21.730543,21.03607,20.1095158,19.9295994,20.4371187,20.3202143,20.37867311,20.70399879,0.778624233,0.59858841,0.700368779,0.659469834,0.955662366,1.281938717,15.675421,15.675421,15.656667,15.72828,15.2716195,13.6623736,11.80724777,12.01080756,0.018754,0.099989959,0.962341047,2.083049218,3.133453833,3.248335473,-0.005941243,-0.02056108,0.007990638,0.005163665,-0.014536536,-0.022365873,0.006905723,0.005365999,-0.041031269,-0.028278309,-0.004386754,0.005404968,-0.092355852,-0.038060864,0.006571861,0.006469857,-0.097589203,-0.05626396,0.000553912,0.010296456,-0.065632242,-0.029970599,-0.005300644,0.006798445,-0.002374691,0.004187286,-0.006954575,0.000887005,0.012353611,0.015351535,-0.00300726,-0.001536248,3.634098,-0.088323014,-0.46687598,-0.3281446,-0.16729508,-0.8843228,2.6051488,-0.145776707,-0.676129855,-1.151268,-0.13699949,-0.67459185,-0.53139023,-0.216125161,-0.811347225,1.66859553,-0.13627055,-0.542347555,-2.22151292,-0.268011334,-0.801702138,1.59900656,-0.194487044,-0.57229052,-3.64198303,-0.359079386,-0.73877773,-0.740169588,-0.343688675,-0.654340799,2.164352856,2.164650216,2.169380495,2.175511813,2.186023493,2.2067989,2.230167816,2.30317445,144,142,142,142,142,142,142,142,169,0,0,0,0,0,0,0,0.331662479,0.489897949,2.206825876,2.206556044,2.208441356,2.209783015,2.218876715,2.237694509,2.255393126,2.26550177,159,159,159,159,159,159,159,159,175,0,0,0,0,0,0,0,0.412310563,0.64807407
40374.34722,3.383743576,2419.6,196,281,1.793790385,62.20000004,0.01337089,-0.004977064,0.018132383,-0.030458387,0.019357887,0.82414913,0.831917515,0.68205888,0.685050779,0.567682806,0.834553,0.61757965,0.827357375,0.843060891,0.521296386,0.287144612,21.719418,21.242108,20.6770235,20.8783926,21.5437035,20.99041108,20.72804404,20.66752271,0.584192132,0.675425338,0.852719152,0.956533137,0.930032491,1.215752858,11.328825,11.328825,12.921847,13.585526,15.0236735,15.1476465,14.1161402,12.4366319,1.593022,1.31098856,1.711404993,1.393869784,2.069019104,3.49577421,0.2757789,0.1977462,-0.025882,-0.03834896,0.2732962,0.19408607,-0.03290319,-0.038839728,0.291512187,0.19598409,-0.026717991,-0.038905539,0.274527211,0.181653868,-0.036708153,-0.03526368,0.215401805,0.116141721,-0.030963587,-0.023494867,0.058906301,0.029938881,-0.015204838,-0.006599205,0.028045774,0.018733508,-0.013854959,-0.003299326,0.061149714,0.035562946,-0.010665618,-0.005797508,7.556966,0.62646151,0.76013125,3.191166,-0.53550702,-0.64976956,8.723473,0.622782055,0.74871691,0.742443,-0.55138371,-0.662666115,8.11134165,0.472642757,0.682562267,-1.3351662,-0.489140835,-0.726781178,5.120116974,0.366363368,0.537904249,-2.42258661,-0.559618929,-0.818118073,5.034314204,0.306342182,0.519287613,-3.65958795,-0.465559203,-0.829791771,2.459693976,2.443106457,2.401572846,2.329519912,2.248144987,2.218194027,2.221022805,2.261572119,277,259,212,151,133,133,133,133,295,83,0,0.1,0.714142843,1.558845727,1.558845727,1.558845727,1.558845727,1.634013464,3.221414238,3.194042328,3.003201947,2.822357715,2.688410922,2.551083865,2.483789778,2.415801059,1600,1420,530,153,153,153,153,153,1730,1200,0,0,0.6164414,1.319090596,1.319090596,1.319090596,1.319090596,1.469693846
40378.34375,2.158060794,143.9,200,325,1.093421685,12.4,-0.01592392,-0.001977907,0.010209348,-0.01592392,-0.013052767,0.21015108,0.15865485,0.14212516,0.277086553,0.294626352,0.8490386,0.654665335,0.519232282,0.409929128,0.464467074,0.295907711,20.003777,20.210278,19.9977608,20.2060757,21.2344757,21.94723054,22.3785409,22.19035042,0.391014831,0.360271419,1.262292302,1.490498964,1.51384134,1.393529651,12.728099,12.728099,12.562957,12.097107,12.076466,10.78836241,9.308370808,10.4796984,0.165142,0.498209884,0.702099887,1.769266669,2.565353228,3.168087447,0.07511387,0.045039493,0.000158033,-0.001826972,0.074258825,0.040101172,-0.006230319,-0.001587003,0.024681473,0.014970186,-0.016947033,-0.000690934,-0.028607571,0.001499275,-0.00696902,-0.000251717,0.006153368,0.010492019,-0.009282962,-0.003057536,-0.0110731,0.001743611,0.004930735,0.000947042,0.025545153,0.023259714,0.008730545,-0.000817682,0.088762092,0.05697881,0.003544664,-0.007451726,-0.1822965,-0.10570955,-0.50301693,-3.475576,-0.18162865,-0.86427656,0.62059075,-0.097527287,-0.66839058,-3.995278,-0.120396568,-0.7081986,-0.192501127,-0.116475499,-0.844786717,0.51783027,-0.043582832,-0.154322504,-2.503507047,-0.238681281,-0.859859866,0.440875705,-0.119368757,-0.314920201,-1.397037123,-0.122362951,-0.39877018,-0.118496702,-0.149619138,-0.388157155,2.926856709,2.925105727,2.924299966,2.924098292,2.917841472,2.877473284,2.854423862,2.759775083,829,823,823,818,714,644,620,133,861,5,0,0,0,0,0.7,0.734846923,0.734846923,1.723368794,2.811440944,2.81723473,2.830428264,2.843905196,2.849056839,2.881909944,2.94249072,2.968792915,644,644,644,644,644,644,644,153,760,-65,0,0,0,0,0.632455532,0.640312424,0.640312424,1.46628783
40379.35417,2.236789099,172.5,201,421,1.06069784,11.49999999,-0.003541431,0.000679953,0.011799546,-0.017388325,-0.00603553,0.19935173,0.21891212,0.154740929,0.218550851,0.234658157,0.96114403,0.980052085,0.667270378,0.735772836,0.631066768,0.547766921,20.630842,20.338029,19.9201507,19.8830695,20.724195,20.97933533,21.53955201,22.02644872,0.446372732,0.4160559,0.95392888,1.147509343,1.454918706,1.515890201,16.890875,16.890875,16.982616,17.090867,15.9560274,14.0162468,12.5109174,10.66616918,0.0917405,0.240487694,1.480577646,2.259485747,2.958371929,3.423907301,-0.07365651,-0.005529278,0.03235137,0.002992789,-0.066179735,-0.000289376,0.03446994,0.001800816,-0.002149713,0.018267777,0.019373376,-0.003477163,0.031680724,0.028207885,-0.009414437,-0.006750893,0.068160957,0.03478782,-0.007419928,-0.00715036,0.037157162,0.022639919,-0.008351445,-0.005103948,0.015338252,0.012758347,0.000813848,-0.001752092,0.059313923,0.04070803,0.008253396,-0.004182824,3.1042,-0.18059087,-0.90589067,-0.082438378,-0.084427774,-0.42351162,-1.282169,-0.20683094,-0.94162008,-0.657024189,-0.067448057,-0.31757165,-2.61912183,-0.128138136,-0.770456282,-0.149372396,0.003356326,0.17062538,-1.81770371,-0.103250149,-0.449567556,-1.213645057,-0.125890484,-0.370083743,0.431275325,-0.031560798,-0.154921193,-2.329072462,-0.177597415,-0.643501818,3.07114529,3.068927612,3.059108818,3.041550582,2.990685087,2.956091077,2.918898058,2.867228177,1160,1130,1070,969,834,714,644,304,1190,110,0,0,0.1,0.2,0.223606798,0.734846923,0.768114575,0.768114575,2.727378569,2.728353782,2.734159513,2.743313739,2.762408452,2.808134644,2.844946631,2.991223417,530,530,530,530,530,530,530,530,649,-15,0,0,0,0.282842712,0.282842712,0.692820323,0.7,0.7
40380.35764,1.526339277,33.6,202,263,0.57634135,3.769999998,0.002063488,0.00084448,0.00853675,-0.014199029,0.000235956,0.2302106,0.21955793,0.196078162,0.208255357,0.231303762,0.027469696,0.187040418,0.07240812,0.196422858,0.423615511,0.52734114,21.710436,21.493533,21.0053913,21.0464605,21.4125492,21.06837208,21.12373996,21.85447338,0.382275028,0.342866855,0.718640276,0.911959412,1.044846943,1.455907796,10.425011,10.425011,10.470032,12.0874289,15.21416656,15.58509697,14.4155534,11.81906127,0.045021,1.723067343,3.429738012,2.667432448,2.764677739,4.031135146,-0.07500071,-0.008597684,0.006487115,0.000285433,-0.069001105,-0.006183797,0.007121168,-1.72E-05,-0.053092345,-0.000849615,0.0170625,0.000285181,0.002655495,0.001950341,0.036521954,0.000161935,0.017275596,-0.001919593,0.01110193,0.001131558,0.042718276,0.016434113,0.001841001,-0.003009401,0.030529974,0.014453415,-0.001866987,-0.003025446,0.032414403,0.020529474,0.005974728,-0.001694369,-2.607862,-0.1417305,-0.61565597,5.977974,0.1814094,0.78801505,-2.177758,-0.13220951,-0.601474305,6.15239555,0.17524602,0.79869486,-2.32541182,-0.083896716,-0.403039162,5.4851431,0.16647246,0.85556335,0.38318504,0.056637121,0.230529002,5.18975613,0.087462261,0.485665353,1.501974785,0.041406788,0.217282327,1.16821146,-0.080856371,-0.230625863,3.027349608,3.026124517,3.020485586,3.012752887,3.02382017,3.007568563,2.979859644,2.922510073,1050,1050,1020,992,992,834,714,620,1180,20,0,0,0,0.173205081,0.173205081,0.282842712,0.754983444,0.787400787,2.779235632,2.775391972,2.768082856,2.769702187,2.759093441,2.760781985,2.792820869,2.877863536,596,586,575,575,530,530,530,530,607,27,0,0.1,0.1,0.979795897,0.979795897,1.019803903,1.2,1.204159458
