Dates,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,tribMolashCreekTribSc,LOGtribMolashCreekTribTurbidity,tribMolashCreekTribTurbidity,PointBeachesSumGDP1hrsqrt,PointBeachesSumGDP2hrsqrt,PointBeachesSumGDP6hrsqrt,PointBeachesSumGDP12hrsqrt,PointBeachesSumGDP24hrsqrt,PointBeachesSumGDP48hrsqrt,PointBeachesSumGDP72hrsqrt,PointBeachesSumGDP120hrsqrt,ManitowocRSumGDP1hrsqrt,ManitowocRSumGDP2hrsqrt,ManitowocRSumGDP6hrsqrt,ManitowocRSumGDP12hrsqrt,ManitowocRSumGDP24hrsqrt,ManitowocRSumGDP48hrsqrt,ManitowocRSumGDP72hrsqrt,ManitowocRSumGDP120hrsqrt,HeightabovesealevelMean1hr,HeightabovesealevelMax1hr,HeightabovesealevelMin1hr,HeightabovesealevelMean24hr,HeightabovesealevelMax24hr,HeightabovesealevelMin24hr,HeightabovesealevelDiff24hr,Sig.waveheightMean1hr,Sig.waveheightMean2hr,Sig.waveheightMean6hr,Sig.waveheightMean12hr,Sig.waveheightMean24hr,CloudcoverMean1hr,CloudcoverMean2hr,CloudcoverMean6hr,CloudcoverMean12hr,CloudcoverMean24hr,CloudcoverMean48hr,AirtempMean1hr,AirtempMean2hr,AirtempMean6hr,AirtempMean12hr,AirtempMean24hr,AirtempMean48hr,AirtempMean72hr,AirtempMean120hr,AirtempStDev6hr,AirtempStDev12hr,AirtempStDev24hr,AirtempStDev48hr,AirtempStDev72hr,AirtempStDev120hr,Seawatertemp0Mean1hr,Seawatertemp0Mean2hr,Seawatertemp0Mean6hr,Seawatertemp0Mean12hr,Seawatertemp0Mean24hr,Seawatertemp0Mean48hr,Seawatertemp0Mean72hr,Seawatertemp0Mean120hr,Seawatertemp0StDev6hr,Seawatertemp0StDev12hr,Seawatertemp0StDev24hr,Seawatertemp0StDev48hr,Seawatertemp0StDev72hr,Seawatertemp0StDev120hr,scperpmean1,scperpmean2,scperpmean6,scperpmean12,scperpmean24,scperpmean48,scperpmean72,scperpmean120,scparlmean1,scparlmean2,scparlmean6,scparlmean12,scparlmean24,scparlmean48,scparlmean72,scparlmean120,dcperpmean1,dcperpmean2,dcperpmean6,dcperpmean12,dcperpmean24,dcperpmean48,dcperpmean72,dcperpmean120,dcparlmean1,dcparlmean2,dcparlmean6,dcparlmean12,dcparlmean24,dcparlmean48,dcparlmean72,dcparlmean120,wndperpmean1,wndperpmean2,wndperpmean6,wndperpmean12,wndperpmean24,wndparlmean1,wndparlmean2,wndparlmean6,wndparlmean12,wndparlmean24,wvperpmean1,wvperpmean2,wvperpmean6,wvperpmean12,wvperpmean24,wvparlmean1,wvparlmean2,wvparlmean6,wvparlmean12,wvparlmean24,dirwvhperpmean1,dirwvhperpmean2,dirwvhperpmean6,dirwvhperpmean12,dirwvhperpmean24,dirwvhparlmean1,dirwvhparlmean2,dirwvhparlmean6,dirwvhparlmean12,dirwvhparlmean24,KRQdifference6,KRQmax24,logKRQmean1,logKRQmean12,logKRQmean120,logKRQmean2,logKRQmean24,logKRQmean48,logKRQmean6,logKRQmean72,KRQmin1,KRQmin12,KRQmin120,KRQmin2,KRQmin24,KRQmin48,KRQmin6,KRQmin72,MRQdifference6,MRQmax24,logMRQmean1,logMRQmean12,logMRQmean120,logMRQmean2,logMRQmean24,logMRQmean48,logMRQmean6,logMRQmean72,MRQmin1,MRQmin12,MRQmin120,MRQmin2,MRQmin24,MRQmin48,MRQmin6,MRQmin72
40366.43403,1.041392685,11,188,310,0.626340367,4.23,503,0.217483944,1.65,0,0,0,0,0,1.270408989,1.270408989,1.270408989,0.416660533,0.416660533,0.416660533,0.416660533,0.416660533,2.638368814,2.725001835,2.725001835,-0.004195378,-0.004195378,-0.004195378,-0.005958149,0.004525829,-0.012871305,0.002314099,0.22796606,0.19718875,0.13209311,0.148958497,0.447130591,0.23716752,0.25475872,0.387036845,0.324376025,0.344515301,0.556241061,17.618126,17.060272,17.3061055,18.1457113,18.7664375,18.6008534,19.14823304,18.83948618,0.614380597,1.056990397,1.188022454,0.952445352,1.360707856,1.156780586,9.479245,9.479245,8.57065,8.2966898,8.680864,8.371489594,8.642011833,9.848874975,0.90859501,0.76078161,0.690504281,1.743980483,1.596126376,2.057256623,-0.008453632,-0.004897859,0.008807606,0.018971916,0.012641581,0.008569612,0.019617907,0.034809661,0.098288094,0.095352053,0.100620043,0.111248169,0.113664526,0.098818496,0.144626986,0.210658635,0.006849427,0.00684107,0.007100661,0.006295878,1.71E-05,0.000575203,0.003517511,0.003471038,0.064919146,0.065424593,0.070328194,0.076363158,0.06876603,0.045760613,0.076660064,0.115402533,-3.27306767,-3.375565072,-2.128836487,-0.854456642,0.461841441,-1.650593801,-1.757209965,-1.939341607,-1.213981295,2.371715447,-0.675256602,-0.59514689,-0.355383954,-0.261227823,-0.224424415,-0.737582891,-0.797375366,-0.913089166,-0.29983783,0.340929944,-0.153935587,-0.119821833,-0.055850125,-0.043891469,-0.09077784,-0.168143866,-0.1553932,-0.116172449,0.007772625,0.369946703,-1,47,1.653212514,1.665307321,1.586188643,1.658011397,1.657613509,1.605215232,1.661181443,1.578949446,45,45,32,45,41,33,45,32,-16,432,2.569958818,2.584519679,2.686304762,2.572726426,2.596894769,2.626655749,2.57734816,2.649365287,366,366,366,366,366,366,366,366
40367.4375,0.991226076,9.8,189,311,0.444044796,2.78,527,0.164352856,1.46,0,0,0.784318813,1.737443812,2.439829912,2.439829912,2.750765166,2.750765166,0,0,0.322423634,1.76629386,2.962641727,2.991797453,3.967144439,4.025280239,-0.001256494,-0.001256494,-0.001256494,-0.00245655,0.001638694,-0.010210162,0.002577739,0.2329151,0.24073778,0.239298427,0.226191433,0.200466912,0.99179155,0.990688675,0.835271662,0.819710807,0.6273576,0.48593645,17.944645,18.463578,18.9846958,18.721712,18.6268448,18.6966411,18.60951719,18.86164319,0.600879065,0.560936391,0.544031722,0.926582684,0.838793812,1.164155966,12.110649,12.110649,11.977644,12.272386,13.4176024,11.0492332,10.05352719,10.19090176,0.133005,0.646023165,1.505738021,2.642194958,2.905493971,2.438743747,0.027364581,0.025460668,0.030707546,0.040205554,0.037530019,0.0250858,0.018223081,0.033458939,0.045956577,0.050518969,0.049264457,0.068462597,0.118697816,0.116181171,0.105444936,0.17303217,0.003228769,0.003254769,0.003258761,0.003225135,0.004374587,0.002195844,0.001841664,0.003652329,0.022397187,0.022328006,0.023311538,0.026735956,0.040802802,0.054784416,0.044108009,0.089315819,0.377039232,0.941865769,1.913697918,1.437918809,-0.140043026,1.907115405,2.955283678,2.237347116,2.693105953,1.59016149,0.032205895,0.03929688,0.074723359,-0.0073046,-0.406513238,0.999481256,0.99920238,0.995222344,0.863869291,0.504941844,0.007501239,0.009515714,0.016969422,0.01292628,-0.063544839,0.232794277,0.240543581,0.238259309,0.215683684,0.114056176,3,46,1.655618584,1.629664392,1.58908816,1.65079304,1.633047424,1.645504142,1.635148514,1.614692201,45,42,32,44,42,41,42,33,-13,381,2.534977463,2.546131205,2.648939091,2.535452362,2.556164249,2.577006825,2.539651012,2.604406072,339,333,333,333,333,333,333,333
40371.41389,1.848804701,70.6,193,270.3,0.980003372,9.55,516,0.267171728,1.85,0,0,0,0.371479475,2.005387494,2.008148401,2.008148401,3.159973101,0,0,0,0.292472221,2.665169601,3.134605398,3.135944834,4.334342511,-0.002999118,-0.002999118,-0.002999118,-0.003042948,0.000801495,-0.007238655,0.001286391,0.13324727,0.12773788,0.141322107,0.146918745,0.273235291,0.26792246,0.49963215,0.570401713,0.695650162,0.557209067,0.347698467,20.768246,20.629816,19.5844883,19.1837758,20.1350558,20.3999067,20.63656772,20.03778551,0.923043083,1.073296048,1.664976088,1.459344822,1.366710094,1.399081943,10.278528,10.278528,9.998507,9.18786788,8.66380328,11.09867404,12.10036669,12.52853775,0.280021,0.845188716,0.823117343,3.794914811,3.433327175,2.879927705,0.031251576,0.029150297,0.010824833,0.000280343,0.01204794,0.021000424,0.018632503,0.021779228,0.025925864,0.033528706,0.060949083,0.049279916,0.056617356,0.032551004,0.011188466,0.038862223,0.007497822,0.007395426,0.006973976,0.00614705,0.003186801,0.005267196,0.006529797,0.005251578,0.064683351,0.063672798,0.061585113,0.06168577,0.049798158,0.017612436,0.011832131,0.019922316,-0.591118806,-0.146869778,1.588901592,1.544874009,2.321780692,-2.813260419,-3.606188721,-2.06528756,-0.444551762,1.350855078,0.317255167,0.457780934,0.465862611,0.450771417,0.328696502,-0.948340213,-0.874803696,0.131827927,0.13678496,0.543692799,0.042273385,0.057701758,0.054781495,0.059846256,0.058491848,-0.126363744,-0.112150715,0.043784769,0.041674233,0.216436418,2,64,1.77815125,1.778452739,1.796039229,1.77815125,1.763583962,1.789573368,1.773298748,1.836218589,60,58,42,60,51,51,58,51,-16,201,2.24674471,2.261411574,2.43195984,2.244277121,2.269853319,2.311400632,2.247973266,2.352718353,171,171,171,171,171,171,171,171
40372.46181,3.298044843,1986.3,194,309,1.269512944,18.6,511,0.580924976,3.81,0,0,0,0,0,2.005387494,2.008148401,2.008148401,0,0,0,0.225878286,0.789867077,2.779751608,3.232590447,3.234124766,0.000863024,0.000863024,0.000863024,-0.002052902,0.005788702,-0.007927645,0.0081634,0.77986765,0.771911445,0.580059582,0.461567509,0.312578885,0.7546675,0.74711925,0.28696114,0.160636424,0.234850549,0.427471817,20.691435,20.51016,19.600443,19.1557693,19.8541694,19.8949928,20.18248146,20.3158261,0.763454732,0.796442074,0.939423174,1.246808041,1.316550223,1.244816215,14.668938,14.668938,14.389246,14.366339,14.390625,11.73171184,11.99700486,12.7595573,0.2796925,0.229489481,1.027186931,2.848270386,3.445641873,2.892150649,-0.025335842,-0.019519768,-0.000727265,0.001738215,-0.005393479,0.003797105,0.012944562,0.013501342,-0.056796326,-0.056828064,-0.042315565,-0.028513767,-0.015308488,0.018975052,0.01880838,0.010843273,-0.000844031,-0.000794737,0.00012367,0.002127188,0.004705384,0.004214559,0.004986577,0.005366032,0.014490988,0.015305381,0.021269686,0.032070127,0.048132458,0.051097471,0.03053018,0.021798991,-2.643906845,-2.8670519,-2.535480836,-2.181557852,-1.673352773,-2.809247799,-2.761041375,-3.114879703,-3.549404117,-2.941125789,-0.853487319,-0.838055087,-0.788647807,-0.675753713,-0.535487821,-0.521113611,-0.544850509,-0.610430119,-0.712841667,-0.805996925,-0.66560715,-0.647027095,-0.463914658,-0.330364909,-0.197996641,-0.406399647,-0.420387488,-0.345742353,-0.31159064,-0.229190459,-1,60,1.698970004,1.713735482,1.812899437,1.702215059,1.737142927,1.751367327,1.705792464,1.771005337,50,50,47,50,50,50,50,50,0,179,2.212187604,2.216110897,2.361708166,2.212187604,2.222716471,2.245538371,2.211854429,2.281033367,161,159,159,159,159,159,159,159
40373.42361,2.638688887,435.2,195,308,0.873320602,7.47,499,0.23299611,1.71,0,0,0,0,0,0,2.005387494,2.008148401,0,0,0,0.25123296,0.256811215,0.830567276,2.791589332,3.244070283,0.001391576,0.001391576,0.001391576,2.03E-05,0.007693348,-0.006954195,0.000528552,0.32755533,0.31111366,0.381905378,0.402792436,0.483581756,0,0,0,0,0.051060703,0.146105764,21.567019,21.546106,20.7600185,20.0490471,20.3439722,20.0964548,20.07460624,20.40931411,0.952567076,0.986199632,0.799215996,0.904339594,1.18174215,1.23063659,17.016108,17.016108,16.534854,16.087962,16.7606764,15.5756507,13.40803335,13.43996916,0.481254,0.648437642,0.98736857,1.555406932,3.369495902,3.330532974,-0.005944084,-0.021672586,-0.051683988,-0.040666173,-0.024895525,-0.014068183,-0.00513754,0.005959168,0.047560142,0.036239301,-0.052445005,-0.109888401,-0.070890003,-0.042072365,-0.009544314,-0.009671427,0.001153635,0.000993301,0.000660909,-9.48E-07,-0.000225245,0.002423333,0.002762288,0.004904703,-0.051709725,-0.054069892,-0.056046251,-0.044137385,-0.020495412,0.014946909,0.027257565,0.01348696,-0.34367687,-0.360746998,0.141786615,0.898957146,-0.513932332,5.765651648,5.532145919,1.280627473,-1.318628346,-2.116452666,-0.929106498,-0.964537617,-0.759578299,-0.646349589,-0.706062813,0.369812271,0.180952482,-0.429704186,-0.634403488,-0.63428353,-0.304333786,-0.299498287,-0.280166006,-0.252635647,-0.346009805,0.12113398,0.059401959,-0.187140413,-0.271571636,-0.310204928,-1,50,1.602059991,1.611236356,1.784186231,1.602059991,1.640564246,1.693369652,1.603415045,1.718172868,40,40,40,40,40,40,40,40,-7,169,2.159115822,2.172396145,2.29859839,2.161742233,2.182319527,2.20370981,2.165219588,2.226725178,142,142,142,142,142,142,142,142
40379.43333,2.112605002,129.6,201,270.4,2.11058971,129,408,1.260071388,18.2,0,0,0,1.407986151,3.675462556,4.754056899,5.067029011,5.067029011,0,0,0,1.116513771,3.428223155,3.712623601,5.278571682,5.278573576,0.005782586,0.005782586,0.005782586,-0.000444597,0.007339502,-0.009020861,0.014803447,0.015847558,0.062126599,0.131274511,0.163225499,0.174541808,0.9672897,0.90326595,0.902281952,0.729105503,0.673716455,0.658420608,21.114376,21.020007,20.1670927,20.0930562,20.3655777,20.4688489,20.82650472,21.61110761,0.678930438,0.528062247,0.575378096,0.77529116,1.143639671,1.514251978,15.554349,15.554349,15.227952,15.450868,15.5977014,13.9422802,13.3414652,13.37626659,0.32639651,0.341701692,0.739824694,1.931743329,2.431102816,2.039396424,-0.056446603,-0.053924848,-0.020490071,0.015861089,0.009707389,0.006891233,0.014146537,0.019766828,-0.015465168,-0.023524848,-0.03061583,0.033822298,0.031002658,0.019544406,0.035228566,0.030175479,0.001416233,0.0009909,-0.000379354,-0.001403875,-0.002173251,-0.003708776,-0.003064429,0.002032156,0.019906813,0.020998275,0.022034531,0.023797284,0.00546326,0.00637628,0.023285583,0.033445224,1.207031453,0.188136661,-0.14896631,0.858314062,0.054094718,1.345143075,1.447924013,-1.407761363,-0.862163253,0.68409538,0.659462725,0.370037411,0.259488122,0.171619316,-0.087474553,0.751737264,-0.122504142,-0.68966932,-0.18459003,0.219140972,0.010450874,0.00959484,0.024191717,0.016807206,-0.040299673,0.0119132,-0.04806982,-0.123918085,-0.007254652,0.067965801,103,250,2.381115081,2.249096398,2.248912812,2.359123718,2.109395724,2.053738511,2.270387656,2.11246768,231,117,74,207,74,74,147,74,10,1190,3.065392962,3.04857127,2.874345294,3.067256889,3.000628368,2.963785369,3.066325925,2.92540521,1140,1020,370,1140,834,749,1130,644
40380.43333,1.225309282,16.8,202,267,1.450249108,28.2,451,0.436162647,2.73,0,0,0,0,0.501060875,3.70945926,4.780389001,5.091742924,0,0,0,0.166814268,2.546337566,4.270427145,4.501933807,5.860646125,0.002253916,0.002253916,0.002253916,0.000541147,0.007966532,-0.007620113,-0.005356148,0.24920887,0.2601283,0.261161343,0.255909174,0.305623397,0.032378443,0.016190447,0.057463869,0.072982561,0.265054837,0.469385646,22.815285,22.703198,21.479078,21.114993,21.2991788,20.8323782,20.74562551,21.39095112,0.965272876,0.785850294,0.591583434,0.747273847,0.818892661,1.39807727,13.218838,13.218838,12.69866,12.473449,14.4590972,15.0283993,14.1145526,13.69590594,0.520178,0.488695273,2.274823129,1.784708733,2.066893916,2.218817449,-0.034005033,-0.032419257,-0.019265546,0.000729108,0.011090625,0.010399007,0.008291031,0.01481014,-0.038820689,-0.050582,-0.067069721,-0.037216156,0.055338884,0.043170771,0.031475899,0.014483855,0.003098864,0.004097155,0.005932992,0.004525292,0.002707564,0.000267157,-0.001569996,0.001408978,0.000167108,-0.002259706,0.005352224,0.01806438,0.021105718,0.013284489,0.011286092,0.012672274,4.438246836,4.534741936,4.430950675,4.564994401,2.359730988,-2.868977972,-2.707123699,-3.122537092,-2.57969232,1.197065299,0.231979988,0.250732884,0.38912139,0.418129053,-0.047407195,-0.972720559,-0.967862464,-0.910302607,-0.157057648,0.318348197,0.057811471,0.065427491,0.100793458,0.09524125,-0.036422779,-0.242410591,-0.251715375,-0.238178778,-0.035886632,0.127440984,0,474,2.668851648,2.655738538,2.325468626,2.670941281,2.590762909,2.413614053,2.671404281,2.312510862,461,400,74,461,253,74,461,74,20,1160,3.033423755,3.016963735,2.925909137,3.031408464,3.021240998,3.011056961,3.026158594,2.983793807,1080,992,620,1050,992,834,1030,749
40381.42361,1.544068044,35,203,301.3,1.114277297,13.01,413.4,0.372912003,2.36,0.659772688,0.659772688,0.659772688,0.659772688,0.659772688,0.828469674,3.767676738,5.134310665,1.213063889,1.345970653,1.364059749,1.364059749,1.364059749,2.888683783,4.482990854,6.017292747,0.000182552,0.000182552,0.000182552,0.000154155,0.005674184,-0.008400043,0.00303009,0.14885135,0.099623755,0.15526908,0.185337012,0.189127215,0.9531286,0.864011985,0.322544255,0.179431339,0.126885689,0.195970263,21.508257,21.409576,20.7839893,20.8382049,22.2034885,21.75133367,21.28941501,21.1964363,0.466299855,0.437463914,1.486454645,1.218278793,1.235540292,1.258452368,15.575652,15.575652,15.489944,15.423282,15.3606342,14.9098658,15.1391443,13.9688254,0.085708,0.119660783,0.202256541,1.676620478,1.470245436,2.29367616,0.019154593,0.025395993,0.024473769,-0.007468353,0.00275236,0.006921492,0.007850124,0.011256519,-0.022798266,-0.032429403,-0.021159939,-0.051400989,-0.052558968,0.001389958,0.011260858,0.021693123,-0.000772326,-0.00115293,-0.002045311,0.000684901,0.001978554,0.002343059,0.000837622,-0.000901434,-0.006634692,-0.007129525,-0.008796052,-0.010597787,-0.001347885,0.009878917,0.008407031,0.017922917,0.399278383,-0.202071403,0.751752328,1.93887005,3.287305132,5.163616212,3.904797387,0.311980603,-1.500354872,-1.472375869,-0.17805415,-0.45010609,-0.093891062,0.118992503,0.176217501,0.984020691,0.837874401,-0.383352568,-0.655718091,-0.811984985,-0.026503601,-0.031448796,0.001412471,0.034803871,0.04023937,0.146472808,0.090666624,-0.090987707,-0.146260377,-0.166586486,-43,465,2.396635167,2.466002122,2.353002078,2.402476327,2.545526167,2.567443003,2.427053114,2.460198084,247,247,74,247,247,247,247,74,-10,1090,3.004321374,3.010193915,2.964882019,3.005395032,3.01681579,3.019185551,3.008777544,3.012648322,1000,1000,644,1000,1000,992,1000,834
40385.44097,0.799340549,6.3,207,301,0.419955748,2.63,454,0.274157849,1.88,0,0,0,0,0,0,3.501856508,6.897110047,0,0,0,0,0,0,4.101349046,7.555539292,0.005711749,0.005711749,0.005711749,-0.001092031,0.008079604,-0.01421863,0.007072548,0.22730443,0.24012438,0.272420842,0.238794209,0.290066505,0,0,0.058977112,0.029488556,0.035040389,0.211659498,23.043854,22.851881,21.5173358,21.1159692,21.753408,21.51184442,21.90625038,21.77691147,1.05260951,0.885135736,0.931179059,0.928830208,1.215211726,1.281265649,16.147215,16.147215,15.651298,16.014685,17.5163621,17.2128199,16.12292306,15.80149011,0.49591749,0.700503407,1.609111966,1.216656643,2.014993527,1.673169587,-0.023039801,-0.031629075,-0.031375169,-0.005729115,0.000782224,-0.007034377,-0.001334412,0.003943201,-0.04303185,-0.057560828,-0.110717178,-0.097356566,-0.001201439,-0.021502082,0.006604781,0.017068191,0.00105613,0.001461893,0.002836265,0.002954075,0.003781758,0.00383642,0.00218509,0.001737727,-0.033116855,-0.03447439,-0.029137712,-0.005185044,-0.000403683,0.002097946,0.018140597,0.024950796,4.539853442,4.575424672,4.685581451,4.701514924,2.697522418,-0.969207348,-1.238196762,-2.470912243,-2.577295602,0.491121001,0.20518758,0.222402404,0.319077646,0.488919236,0.076409903,-0.978722666,-0.974795052,-0.943914135,-0.792102925,-0.162424911,0.046640046,0.053624931,0.088583858,0.106685584,-0.024360646,-0.222467998,-0.234021701,-0.256616675,-0.201699784,-0.033421341,-59,594,2.506843136,2.58118612,2.659335723,2.513051044,2.652639108,2.726896928,2.540850649,2.728319957,318,318,222,318,318,318,318,318,50,1930,3.275311355,3.273531752,3.208647347,3.275023265,3.275095306,3.295120206,3.27338714,3.263800393,1840,1830,998,1840,1830,1830,1840,1440
40386.42708,1.631443769,42.8,208,333,0.597695186,3.96,441,0.146128036,1.4,0,0,0,0,0,0,0,6.865480755,0,0,0,0,0,0,0,7.431387152,-0.002490353,-0.002490353,-0.002490353,-0.002727636,0.004376596,-0.007705589,-0.006866949,0.43057454,0.39448756,0.338048802,0.361244032,0.354954644,0,0,0,0.000813812,0.014836361,0.024938375,22.382807,22.471741,21.6622572,21.4797502,22.026061,21.88973454,21.68324996,21.74142597,0.674879231,0.531082885,0.836337835,0.895467822,0.931162579,1.146467033,9.951523,9.951523,10.070026,11.247896,14.0271398,15.7717509,16.1509265,15.53479121,0.118503,1.377743864,2.978027578,2.961859716,2.489635885,2.254930006,0.0185339,0.018711812,0.021154793,0.02822693,0.028430439,0.014606331,0.004787228,0.009078817,0.128168542,0.118787388,0.10489849,0.104155384,0.103014162,0.050906362,0.020003333,0.048182817,-0.000676126,-0.000723677,-0.000998517,-0.001606804,-0.000375967,0.001702896,0.002432291,0.001266823,0.062113124,0.060052865,0.057369229,0.055432523,0.032929003,0.01626266,0.012374965,0.031806174,-0.35915597,-0.000225008,1.937746055,2.36517376,1.61487802,6.790487588,6.196659104,3.985728454,4.140872629,4.942020091,-0.010495059,0.006424045,0.063020479,0.106131589,0.124723206,0.999944925,0.999836218,0.996912634,0.992613642,0.832709238,-0.004518905,0.001923646,0.019477735,0.038786995,0.039116261,0.430550826,0.394426873,0.337091681,0.358473579,0.332831261,-24,321,2.23363058,2.286540671,2.63632697,2.238046103,2.362553155,2.535208382,2.256577447,2.638066127,169,169,169,169,169,169,169,169,10,1910,3.277609214,3.273097771,3.250342733,3.275599253,3.271986734,3.27364018,3.274157849,3.287467361,1890,1830,998,1860,1830,1830,1860,1820
40387.4375,2.679972694,478.6,209,308,2.383815366,242,453,0.269512944,1.86,0,0,0.933350417,1.038814228,1.038814228,1.038814228,1.038814228,3.652688462,0,0,1.149003916,1.837795963,1.837795963,1.837795963,1.837795963,4.494280588,0.001317278,0.001317278,0.001317278,-0.005104489,0.001317278,-0.015925184,0.006535175,0.25912973,0.2480143,0.231995185,0.368157118,0.639203248,0.74898916,0.7977086,0.766227677,0.582103075,0.344021156,0.179428758,23.050095,22.807764,22.3014423,22.3983337,22.5103278,22.2681944,22.09659894,22.05102798,0.389909146,0.543071471,0.411654909,0.702202912,0.82258582,1.055803073,10.026841,10.026841,9.808099,10.163418,10.62328,12.3252099,14.055594,14.60383779,0.218742,0.47820073,0.790943419,2.764721534,3.456490807,2.992494532,-0.019492224,-0.018741578,-0.008318903,0.005313842,0.019068761,0.0237496,0.016093808,0.008699193,0.035682476,0.043115053,0.056852071,0.073898016,0.14069846,0.121856311,0.080837061,0.052705393,0.009049101,0.009100595,0.00868786,0.004238425,-0.000295092,-0.000335529,0.0010369,0.001176842,0.077817004,0.080627834,0.091402062,0.101319483,0.105217834,0.069073418,0.045914385,0.038513726,4.702328506,4.586178419,5.341541926,5.452003252,3.343173874,-4.497489741,-4.226581729,-2.611602607,-1.728863899,3.358982942,0.472476777,0.625779603,0.645033636,0.428780764,0.148692196,-0.88134312,-0.754132311,0.222184985,0.586885849,0.78854156,0.12243278,0.153498267,0.14441194,0.10057642,-0.008524016,-0.228382205,-0.188449603,0.047896373,0.267876049,0.584766813,-5,169,2.079181246,2.096910013,2.596024072,2.078275522,2.137545313,2.262587033,2.08517161,2.435897429,119,119,119,119,119,119,119,119,10,1930,3.27989498,3.277609214,3.267885185,3.279324665,3.27636605,3.274242063,3.277991012,3.274542692,1890,1860,1440,1880,1860,1830,1860,1830
40392.425,1.682145076,48.1,214,300,1.357934847,22.8,520,0.459392488,2.88,0,0,0,0,0,0,3.465323217,3.473952072,0.340906145,0.34518256,0.34518256,0.783825874,0.803408364,0.803408364,1.879557661,1.892258439,0.002308386,0.002308386,0.002308386,-0.001687793,0.005289922,-0.006529036,0.002886569,0.49157968,0.48702026,0.501105157,0.531460567,0.537624093,0.50838315,0.33053604,0.310490342,0.193193181,0.177639656,0.513496215,23.36029,23.380802,22.8122443,22.5228648,22.4972741,21.7256189,21.59475686,21.79611641,0.480167753,0.449619257,0.332805409,0.91025484,1.152128778,1.261985661,14.172873,14.172873,13.787874,13.481354,14.0841838,13.6659415,13.8009637,13.99894571,0.38499849,0.429519914,1.004846991,0.900309493,1.254994587,1.394874338,-0.007030683,-0.010773582,-0.01408237,0.003712452,0.014282855,0.030831004,0.022984675,0.015524837,0.13225271,0.124841919,0.094741752,0.113590486,0.138863792,0.101867782,0.113530527,0.065501801,0.001689975,0.001613557,0.000543261,-0.00218989,-0.00164675,0.001047416,0.00127418,0.000994188,0.064378389,0.06298455,0.062654262,0.066551619,0.052967763,0.047707743,0.052931508,0.041589683,5.410081476,5.125028545,4.404985993,3.659798736,1.991113937,4.195312907,4.340385493,3.808928874,4.726344999,5.721648731,0.136940455,0.120436089,0.081259911,0.066389113,0.012509112,0.990579281,0.992581858,0.996142855,0.997388463,0.996701026,0.067317145,0.058730065,0.040232887,0.034650789,0.001404868,0.486948646,0.483398339,0.49920927,0.530126031,0.535901003,-8,135,2.025305865,2.063833554,2.008813009,2.028367884,2.093020186,2.05463699,2.043034632,2.004783969,105,105,72,105,105,81,105,72,-40,1660,3.199343719,3.201795273,3.238809004,3.197969368,3.205982094,3.214070787,3.200257542,3.221830654,1580,1550,1550,1560,1550,1550,1560,1550
40399.38194,1.752048448,56.5,221,302,0.614897216,4.12,594,0.195899652,1.57,0,0,0,0,0,5.187658142,5.187658142,5.276137602,0,0.036742346,0.491064151,0.556387455,0.556387455,4.893539925,4.893539925,4.894129851,0.000374757,0.000374757,0.000374757,-0.000425444,0.009748439,-0.010152548,-0.001364172,0.4620357,0.46715162,0.480320872,0.488147735,0.528453559,0.0630181,0.085412795,0.108176079,0.323906995,0.379684579,0.425223239,22.49925,22.052112,22.4156258,22.3263588,22.8575669,22.85853606,22.43722081,22.6901759,0.444695964,0.460457818,0.84942316,0.729834252,0.950848646,1.242330222,11.577821,11.577821,12.301254,12.8832719,12.51689875,12.81793494,14.06179021,14.84928278,0.723433003,0.787950725,1.173510327,1.950113882,2.448109727,2.208490208,0.002806132,0.010270564,0.023228154,0.021084187,0.017160893,0.025083249,0.016842898,0.0110464,0.060676258,0.06219192,0.073948988,0.109272009,0.130727816,0.115135191,0.070998947,0.014629545,0.003197834,0.003114377,0.001230506,-0.001154592,-0.002856531,-0.001326525,-0.000853303,-0.000196421,0.045423108,0.043586679,0.044717435,0.048726252,0.054563931,0.043562341,0.01933467,0.014745038,-3.010776393,-2.551804627,0.50014908,0.730746627,1.49294256,-0.702966859,0.45645999,2.251728371,2.205174854,3.105696982,-0.125559546,-0.147871022,-0.255197732,-0.251671969,-0.111670966,0.992086085,0.988749324,0.960006469,0.962363335,0.976397727,-0.058012993,-0.069192331,-0.123286253,-0.1256467,-0.055110756,0.458379189,0.461878778,0.46090759,0.469229418,0.516284731,6,99,1.995635195,1.977723605,1.752858078,1.995635195,1.914695669,1.798262092,1.986398469,1.756562156,99,93,41,99,56,41,93,41,0,1290,3.081887139,3.08517161,3.120793217,3.08323379,3.091776836,3.094714907,3.082186756,3.102054762,1200,1180,1180,1200,1180,1180,1180,1180
